D,W,A
0.681629,0.0789303,0.545393
0.681629,0.0789317,0.545396
0.681629,0.0789339,0.545408
0.681629,0.0789368,0.545417
0.681629,0.0789407,0.545424
0.681629,0.0789416,0.545428
0.68169,0.0789417,0.545443
0.68169,0.0789427,0.545447
0.68169,0.0789474,0.54547
0.68169,0.0789526,0.545596
0.68169,0.078959,0.545604
0.68169,0.0789632,0.545617
0.681729,0.0789663,0.54566
0.681766,0.0789778,0.545668
0.681766,0.0789786,0.545683
0.681766,0.0789811,0.545764
0.681766,0.0789814,0.545777
0.681766,0.078982,0.545794
0.681766,0.0789836,0.545794
0.681783,0.0789938,0.545833
0.681783,0.0790039,0.545836
0.681783,0.0790047,0.545847
0.681904,0.0790088,0.545906
0.681904,0.0790117,0.545912
0.681989,0.079012,0.545923
0.681989,0.0790155,0.545944
0.681989,0.0790229,0.545951
0.681989,0.0790248,0.545961
0.682018,0.0790317,0.545967
0.682111,0.0790388,0.545967
0.682111,0.0790408,0.545971
0.682131,0.0790418,0.545973
0.682131,0.0790433,0.545987
0.682131,0.0790451,0.546019
0.682131,0.0790454,0.546019
0.682131,0.0790512,0.546038
0.682131,0.0790532,0.546106
0.682131,0.0790622,0.546124
0.682131,0.0790633,0.546134
0.682131,0.0790658,0.54617
0.682153,0.0790678,0.546172
0.682153,0.0790716,0.546177
0.682153,0.0790775,0.546188
0.682189,0.0790783,0.546207
0.682189,0.079079,0.546325
0.682189,0.0790876,0.546354
0.682206,0.0790899,0.546356
0.682206,0.0790998,0.54636
0.682206,0.0791079,0.546391
0.682206,0.0791123,0.546404
0.682206,0.0791156,0.546445
0.682206,0.0791219,0.546466
0.682206,0.0791243,0.546471
0.682206,0.0791324,0.54648
0.682206,0.0791349,0.546495
0.682206,0.0791388,0.546506
0.682233,0.0791407,0.546556
0.682302,0.0791439,0.546614
0.682343,0.0791466,0.54662
0.682343,0.0791488,0.546663
0.682453,0.0791589,0.546673
0.682453,0.0791663,0.546702
0.682453,0.0791683,0.546708
0.682531,0.0791705,0.546757
0.682531,0.0791725,0.546785
0.682531,0.0791726,0.54679
0.682531,0.0791823,0.546818
0.682531,0.0791834,0.54682
0.682531,0.0791884,0.546829
0.682531,0.0791918,0.546843
0.682531,0.0791976,0.546852
0.682531,0.0791994,0.546863
0.682531,0.0792085,0.54688
0.682531,0.0792179,0.54693
0.68258,0.079219,0.546974
0.68258,0.0792214,0.546983
0.68258,0.0792228,0.546987
0.68258,0.079223,0.546998
0.68258,0.0792258,0.547001
0.682654,0.0792266,0.547007
0.682654,0.0792338,0.547007
0.682654,0.07924,0.54702
0.682654,0.0792473,0.547065
0.682654,0.0792494,0.547083
0.682654,0.0792517,0.547103
0.682654,0.0792521,0.547114
0.682682,0.0792592,0.547121
0.682682,0.0792672,0.547136
0.682682,0.0792672,0.547147
0.682682,0.0792689,0.547194
0.682682,0.0792752,0.547202
0.682682,0.0792798,0.547215
0.682682,0.079284,0.547226
0.682682,0.0792864,0.547245
0.682682,0.0792867,0.54726
0.682682,0.0792956,0.547276
0.682713,0.0793009,0.547288
0.682755,0.0793014,0.547306
0.682755,0.0793098,0.547315
0.682755,0.0793099,0.54733
0.682755,0.0793102,0.547336
0.682755,0.0793105,0.547342
0.682755,0.0793124,0.547363
0.682755,0.079313,0.547373
0.68283,0.0793134,0.547379
0.68283,0.0793164,0.547393
0.68283,0.0793178,0.547395
0.682865,0.0793192,0.54742
0.682865,0.0793226,0.547429
0.682865,0.0793237,0.547442
0.682865,0.0793254,0.547476
0.682872,0.0793305,0.547487
0.682872,0.0793346,0.547518
0.682872,0.0793359,0.547526
0.682872,0.0793474,0.54755
0.682872,0.0793479,0.54755
0.682872,0.0793535,0.547574
0.682872,0.0793536,0.547617
0.682872,0.0793583,0.547619
0.682954,0.0793601,0.547622
0.682954,0.0793658,0.547623
0.682954,0.0793674,0.547643
0.682954,0.079385,0.547668
0.682972,0.0793876,0.547704
0.682982,0.0793949,0.54776
0.682982,0.0793958,0.547768
0.682982,0.0793973,0.547827
0.683019,0.0794025,0.547863
0.683019,0.0794045,0.54787
0.683019,0.0794087,0.547939
0.683019,0.0794102,0.547961
0.683019,0.0794183,0.548037
0.683019,0.079424,0.54805
0.683019,0.0794278,0.548054
0.683243,0.0794327,0.548069
0.683243,0.079439,0.548078
0.683243,0.0794392,0.54812
0.683243,0.0794416,0.548135
0.683243,0.079442,0.548135
0.683243,0.0794474,0.548175
0.683243,0.0794498,0.548188
0.683243,0.0794505,0.548318
0.683284,0.0794537,0.548321
0.683284,0.0794546,0.54833
0.683284,0.0794589,0.548334
0.683289,0.0794615,0.54834
0.683312,0.0794821,0.548346
0.68339,0.0794986,0.54835
0.68339,0.0794991,0.548362
0.68339,0.0795089,0.548421
0.683403,0.0795114,0.548471
0.683403,0.0795158,0.548488
0.683403,0.0795172,0.548533
0.683438,0.0795249,0.548541
0.683438,0.0795313,0.548614
0.683438,0.0795338,0.548648
0.683438,0.079534,0.548673
0.683438,0.079535,0.548683
0.683438,0.0795391,0.548704
0.683438,0.0795414,0.548711
0.683438,0.0795452,0.548739
0.683503,0.0795537,0.548754
0.683503,0.0795582,0.548783
0.683503,0.0795585,0.548794
0.683576,0.0795588,0.548823
0.683576,0.0795688,0.548831
0.683576,0.0795734,0.548846
0.683613,0.0795737,0.548877
0.683613,0.0795783,0.548912
0.683613,0.0795864,0.548923
0.683613,0.0795871,0.548925
0.683613,0.0795876,0.549
0.683613,0.0795896,0.549003
0.683618,0.0795984,0.549032
0.683618,0.0795997,0.549053
0.683618,0.0796009,0.549089
0.68363,0.0796061,0.549113
0.68363,0.0796078,0.549134
0.68363,0.0796108,0.549152
0.68363,0.0796209,0.549179
0.683633,0.0796227,0.549264
0.683633,0.0796264,0.549269
0.683633,0.0796268,0.549272
0.683633,0.0796416,0.54929
0.683633,0.0796445,0.549376
0.683633,0.0796456,0.549393
0.683633,0.0796482,0.549418
0.683655,0.0796539,0.549433
0.683655,0.0796555,0.549455
0.68367,0.079656,0.5495
0.68367,0.0796571,0.549524
0.68367,0.0796675,0.549529
0.68367,0.0796682,0.549532
0.683997,0.0796706,0.54954
0.683997,0.0796772,0.549554
0.683997,0.0796809,0.549564
0.683997,0.0796851,0.549585
0.683997,0.0796933,0.549675
0.683997,0.0797059,0.549694
0.683998,0.0797062,0.549712
0.683998,0.0797093,0.549713
0.683998,0.0797138,0.549726
0.683998,0.0797168,0.549768
0.683998,0.0797196,0.549793
0.683998,0.079722,0.549793
0.684002,0.0797251,0.549794
0.684042,0.07974,0.549822
0.684042,0.0797425,0.549829
0.684042,0.0797468,0.549879
0.684042,0.079753,0.549897
0.684042,0.0797558,0.549897
0.684077,0.0797614,0.549923
0.684077,0.0797623,0.549931
0.684145,0.0797651,0.549936
0.684145,0.0797704,0.549938
0.684145,0.0797749,0.550032
0.684145,0.0797767,0.55008
0.684145,0.0797809,0.550101
0.684145,0.0797814,0.550151
0.684423,0.079782,0.550181
0.684423,0.0797842,0.550192
0.684532,0.0797927,0.550207
0.684532,0.0797968,0.550237
0.684532,0.0797994,0.550265
0.68461,0.0798119,0.550314
0.684624,0.0798152,0.55032
0.684659,0.0798167,0.550336
0.684739,0.0798178,0.550395
0.684751,0.0798248,0.550415
0.684751,0.0798257,0.550465
0.684751,0.0798319,0.550468
0.684751,0.0798356,0.550475
0.684751,0.0798411,0.550503
0.684751,0.0798415,0.550571
0.684751,0.0798492,0.550574
0.684763,0.0798577,0.55059
0.684764,0.0798661,0.550609
0.684785,0.0798676,0.550614
0.684785,0.0798705,0.550634
0.684785,0.0798722,0.550645
0.684785,0.079875,0.550686
0.684785,0.0798827,0.550689
0.684785,0.0798873,0.550694
0.684785,0.0798912,0.550714
0.684785,0.0799048,0.550715
0.684809,0.0799074,0.55073
0.684809,0.0799083,0.550776
0.684809,0.079911,0.550778
0.684809,0.0799185,0.550805
0.684809,0.079921,0.55082
0.684809,0.0799325,0.550836
0.684809,0.0799361,0.550844
0.684825,0.0799426,0.550895
0.684825,0.0799426,0.550956
0.684825,0.079943,0.550996
0.684825,0.0799452,0.551082
0.684825,0.0799512,0.551097
0.684934,0.0799556,0.551147
0.684954,0.0799576,0.551165
0.684954,0.079965,0.551197
0.684954,0.0799686,0.55127
0.684989,0.0799689,0.551288
0.684989,0.0799695,0.55134
0.685042,0.0799939,0.551351
0.685042,0.0799956,0.551356
0.685042,0.0800027,0.551362
0.685042,0.0800116,0.551422
0.685086,0.0800134,0.551434
0.685179,0.0800164,0.551471
0.685222,0.0800213,0.551476
0.685222,0.0800234,0.551504
0.685264,0.0800278,0.551547
0.685264,0.0800299,0.551575
0.685264,0.0800362,0.551592
0.685264,0.0800503,0.551658
0.685264,0.080051,0.551684
0.685264,0.0800537,0.551722
0.685392,0.0800603,0.551792
0.685392,0.0800613,0.551808
0.685438,0.0800616,0.551815
0.685439,0.0800626,0.551827
0.685439,0.0800626,0.551843
0.685439,0.0800633,0.551865
0.685439,0.0800667,0.551881
0.68548,0.0800673,0.55194
0.68548,0.0800674,0.551953
0.68548,0.0800706,0.551959
0.68553,0.0800716,0.551983
0.68557,0.0800738,0.552051
0.68557,0.0800758,0.552056
0.68557,0.0800815,0.552106
0.685627,0.0800823,0.552154
0.685627,0.0800844,0.552174
0.685627,0.0800898,0.552218
0.685627,0.0801004,0.552218
0.685676,0.0801043,0.55223
0.685676,0.0801113,0.552232
0.685765,0.0801138,0.552242
0.685765,0.0801156,0.552265
0.685765,0.0801283,0.552278
0.685806,0.0801345,0.552293
0.685806,0.0801345,0.552315
0.685806,0.0801348,0.552324
0.685806,0.0801402,0.552328
0.685921,0.0801492,0.552406
0.685921,0.0801563,0.552435
0.685921,0.0801627,0.552436
0.685921,0.0801657,0.552457
0.686128,0.0801666,0.552495
0.686128,0.080171,0.552601
0.686128,0.0801738,0.552608
0.686207,0.080179,0.55261
0.686207,0.0801844,0.552617
0.686207,0.080189,0.552664
0.686207,0.0801962,0.552698
0.686233,0.0801985,0.552718
0.686233,0.0802009,0.552723
0.686233,0.0802026,0.552741
0.686316,0.0802043,0.552794
0.686316,0.0802051,0.5528
0.686316,0.0802168,0.55281
0.686316,0.0802187,0.552819
0.686316,0.0802212,0.552824
0.686316,0.0802216,0.552857
0.686359,0.0802253,0.552888
0.686359,0.0802284,0.552911
0.686454,0.0802288,0.552951
0.686454,0.0802328,0.552955
0.686454,0.0802364,0.552981
0.686454,0.0802445,0.553017
0.686462,0.0802466,0.553017
0.686462,0.0802492,0.553031
0.686462,0.0802601,0.553074
0.686462,0.0802649,0.553098
0.686462,0.0802662,0.553132
0.686462,0.080276,0.553134
0.686462,0.080283,0.553146
0.686484,0.0802924,0.553158
0.686484,0.0802936,0.553186
0.686484,0.0802938,0.553198
0.686484,0.0802964,0.553214
0.686484,0.0802968,0.553217
0.686484,0.0802972,0.553231
0.68655,0.0802976,0.553238
0.686607,0.0802984,0.55329
0.686607,0.0803043,0.553294
0.686671,0.0803048,0.553302
0.686671,0.0803048,0.55333
0.686671,0.08031,0.553371
0.686694,0.0803104,0.553372
0.686694,0.0803114,0.553403
0.686737,0.0803133,0.553433
0.686737,0.0803164,0.553492
0.686737,0.0803235,0.553494
0.686737,0.0803262,0.553509
0.686737,0.0803284,0.553517
0.686737,0.0803323,0.553534
0.686737,0.0803347,0.553593
0.686737,0.0803426,0.5536
0.686742,0.0803429,0.553602
0.686742,0.0803479,0.553607
0.686742,0.0803489,0.553689
0.686742,0.0803502,0.553692
0.686742,0.0803609,0.553715
0.686742,0.0803704,0.553721
0.686808,0.0803753,0.553742
0.686808,0.0803787,0.553777
0.686808,0.080379,0.553851
0.686957,0.0803824,0.553894
0.686957,0.0803866,0.553898
0.686957,0.0803907,0.553915
0.686957,0.0803943,0.553926
0.686998,0.0804032,0.554013
0.686998,0.0804067,0.554014
0.686998,0.080409,0.554016
0.686998,0.0804102,0.554032
0.687033,0.0804111,0.554064
0.687274,0.0804135,0.554067
0.687274,0.0804153,0.554091
0.687274,0.0804254,0.554094
0.687274,0.0804268,0.554138
0.687274,0.0804386,0.554147
0.687274,0.080442,0.554162
0.687274,0.0804495,0.554189
0.687274,0.0804507,0.554195
0.687274,0.0804522,0.554247
0.687274,0.0804536,0.554266
0.68732,0.0804572,0.5543
0.68732,0.0804606,0.554305
0.687387,0.0804606,0.554334
0.687387,0.0804615,0.554358
0.687387,0.080464,0.554359
0.687387,0.0804648,0.554417
0.687407,0.080465,0.554432
0.687407,0.0804661,0.554465
0.687407,0.0804709,0.55447
0.687407,0.080476,0.554475
0.687411,0.0804786,0.55448
0.687549,0.0804826,0.554542
0.687549,0.0804883,0.554548
0.687549,0.0804945,0.554566
0.687549,0.0804977,0.554571
0.687549,0.0805047,0.554577
0.687549,0.0805112,0.554584
0.687549,0.0805124,0.554611
0.687549,0.0805138,0.554631
0.687564,0.0805187,0.554645
0.687564,0.0805229,0.55467
0.687564,0.0805273,0.554683
0.687564,0.0805294,0.554709
0.687564,0.0805303,0.554733
0.687643,0.0805357,0.554757
0.687643,0.0805456,0.554867
0.687643,0.0805486,0.554904
0.687643,0.08055,0.554905
0.687643,0.0805536,0.554906
0.687643,0.0805543,0.554916
0.687646,0.0805601,0.554967
0.687646,0.0805688,0.554974
0.687663,0.080571,0.554976
0.687663,0.0805711,0.554987
0.687663,0.0805737,0.554996
0.687698,0.0805781,0.555108
0.687698,0.0805802,0.555112
0.687698,0.0805824,0.55512
0.687709,0.0805874,0.555149
0.687709,0.0805905,0.555164
0.687709,0.0805931,0.555184
0.687709,0.0805932,0.555198
0.687709,0.0806031,0.555202
0.687716,0.0806095,0.555207
0.687716,0.0806134,0.555231
0.687716,0.0806221,0.555241
0.687716,0.0806239,0.555242
0.687716,0.0806251,0.555284
0.687743,0.0806299,0.555287
0.687743,0.0806314,0.555328
0.687749,0.0806339,0.555343
0.687749,0.0806548,0.555353
0.687749,0.0806571,0.555354
0.687762,0.0806647,0.555365
0.687778,0.0806829,0.555379
0.687778,0.0806835,0.555379
0.687778,0.080687,0.555429
0.687794,0.0806873,0.55545
0.687794,0.0806987,0.555477
0.687878,0.0807039,0.555482
0.687878,0.0807094,0.555483
0.687881,0.0807295,0.555523
0.687881,0.0807373,0.555527
0.687881,0.0807387,0.555597
0.687881,0.080739,0.555648
0.687881,0.0807413,0.555681
0.687881,0.0807428,0.555703
0.687969,0.0807505,0.555708
0.687969,0.0807547,0.55572
0.687969,0.0807558,0.555748
0.688011,0.0807575,0.555752
0.688011,0.0807688,0.555793
0.688011,0.0807888,0.555818
0.688011,0.0807903,0.555827
0.68806,0.0807903,0.555842
0.688143,0.0807933,0.555847
0.688143,0.0807947,0.555852
0.688143,0.0807949,0.555882
0.688143,0.0807979,0.555884
0.688143,0.0808022,0.555891
0.688143,0.0808041,0.555908
0.688201,0.0808063,0.555949
0.688201,0.0808066,0.555959
0.688201,0.080807,0.555969
0.688201,0.0808105,0.555989
0.688236,0.0808144,0.556009
0.688236,0.0808196,0.556024
0.688236,0.0808227,0.556054
0.688236,0.0808301,0.556127
0.688236,0.0808408,0.55616
0.688236,0.0808425,0.556179
0.688236,0.0808433,0.556246
0.688247,0.0808486,0.556259
0.688365,0.0808548,0.556263
0.688365,0.0808563,0.556266
0.688365,0.0808567,0.556335
0.688365,0.080861,0.556359
0.688365,0.080865,0.556404
0.688365,0.0808664,0.556411
0.688365,0.0808693,0.556415
0.688382,0.0808703,0.556419
0.688382,0.0808756,0.556452
0.688382,0.0808763,0.556489
0.688382,0.0808766,0.556627
0.68841,0.0808843,0.556628
0.68841,0.0808856,0.556699
0.68841,0.0808951,0.556717
0.68841,0.0809078,0.556793
0.68841,0.0809085,0.556874
0.68841,0.0809183,0.556885
0.688419,0.080919,0.556919
0.688419,0.0809209,0.556939
0.688443,0.080926,0.556973
0.688453,0.0809286,0.557059
0.688453,0.0809366,0.55709
0.688459,0.0809397,0.55714
0.688459,0.0809401,0.55721
0.688459,0.0809488,0.557224
0.688511,0.0809544,0.557237
0.688511,0.0809598,0.557252
0.688511,0.0809667,0.557256
0.688511,0.0809677,0.557273
0.688523,0.0809831,0.557312
0.688523,0.0809839,0.557329
0.688523,0.0809841,0.557392
0.688523,0.0809914,0.557393
0.688523,0.0809921,0.557397
0.688536,0.0810078,0.55741
0.688536,0.0810179,0.557467
0.688536,0.0810184,0.557472
0.688536,0.0810269,0.557522
0.688536,0.0810472,0.557548
0.688536,0.0810474,0.557552
0.688536,0.081049,0.557574
0.688536,0.0810504,0.557612
0.688536,0.0810513,0.557636
0.68854,0.0810524,0.557646
0.68854,0.0810657,0.557651
0.688684,0.0810686,0.557663
0.688684,0.0810723,0.557666
0.688752,0.0810766,0.557669
0.688818,0.0810885,0.557838
0.688865,0.0810899,0.557871
0.688865,0.0810942,0.557873
0.688865,0.0810947,0.557898
0.688925,0.0811076,0.5579
0.688925,0.0811085,0.557927
0.688925,0.0811096,0.557971
0.688971,0.0811132,0.557982
0.689038,0.081121,0.558018
0.689038,0.0811235,0.558047
0.689106,0.0811243,0.558083
0.689106,0.0811313,0.558099
0.689106,0.0811386,0.558163
0.689106,0.08114,0.558176
0.689106,0.0811427,0.558185
0.689106,0.0811438,0.558217
0.689106,0.081144,0.55826
0.689106,0.0811498,0.55826
0.689106,0.081152,0.558294
0.689106,0.0811623,0.558302
0.689106,0.0811635,0.558373
0.689148,0.0811644,0.558396
0.689208,0.0811662,0.558428
0.68925,0.0811664,0.558451
0.689254,0.0811857,0.558468
0.689254,0.0811866,0.558478
0.689254,0.0811911,0.55848
0.689267,0.0811923,0.558481
0.689267,0.0812024,0.558528
0.689267,0.081209,0.558538
0.689267,0.0812096,0.558544
0.689267,0.0812134,0.558552
0.689267,0.0812216,0.558563
0.689267,0.0812224,0.558566
0.689267,0.0812244,0.558569
0.689267,0.0812273,0.558634
0.689267,0.0812279,0.558709
0.689267,0.0812334,0.558823
0.689267,0.0812369,0.558866
0.689267,0.0812404,0.558921
0.689267,0.0812437,0.55896
0.689267,0.0812506,0.558976
0.689279,0.0812515,0.558982
0.689279,0.0812521,0.559
0.689279,0.0812532,0.559016
0.689304,0.0812568,0.559044
0.68933,0.0812626,0.559076
0.68933,0.0812642,0.559116
0.68933,0.0812651,0.559177
0.68933,0.081268,0.559237
0.68933,0.0812688,0.559243
0.68933,0.0812767,0.559269
0.68933,0.0812841,0.559275
0.68933,0.0812908,0.559296
0.689337,0.0812914,0.559345
0.689337,0.0812925,0.559367
0.689337,0.0813062,0.559379
0.689337,0.0813073,0.559394
0.689372,0.0813119,0.559403
0.689372,0.0813119,0.559417
0.689372,0.0813208,0.559429
0.689372,0.0813216,0.559432
0.689372,0.0813284,0.559433
0.689372,0.08133,0.559437
0.689372,0.0813327,0.559499
0.689372,0.0813328,0.55951
0.68938,0.0813363,0.559514
0.68938,0.0813431,0.55952
0.68938,0.0813441,0.55954
0.68938,0.0813457,0.559546
0.68938,0.0813472,0.559559
0.689408,0.0813562,0.559561
0.689408,0.0813565,0.559636
0.689408,0.0813575,0.559652
0.689408,0.081359,0.559682
0.689408,0.0813599,0.559709
0.689408,0.0813604,0.559723
0.689408,0.0813625,0.559766
0.689408,0.0813723,0.559773
0.689422,0.0813725,0.559776
0.689425,0.0813775,0.55978
0.689425,0.0813789,0.559809
0.689425,0.0813832,0.559809
0.689425,0.0813847,0.559836
0.689425,0.081385,0.559861
0.689425,0.0813857,0.559914
0.689531,0.0813942,0.559932
0.689543,0.0813968,0.559999
0.689554,0.0813972,0.560044
0.689554,0.0813981,0.560054
0.689554,0.0813982,0.560094
0.689554,0.0813998,0.560184
0.689554,0.0814005,0.560234
0.689554,0.0814031,0.560262
0.689554,0.0814044,0.560305
0.689554,0.0814249,0.560359
0.68959,0.0814335,0.560388
0.68959,0.0814336,0.560423
0.68959,0.0814431,0.560438
0.68959,0.0814445,0.560493
0.689647,0.0814474,0.560506
0.689647,0.0814476,0.560559
0.689647,0.0814575,0.560602
0.689647,0.081459,0.560659
0.689647,0.081459,0.560691
0.689729,0.0814629,0.560717
0.689779,0.0814648,0.560764
0.689779,0.0814719,0.56077
0.689779,0.081472,0.560771
0.689779,0.081482,0.560789
0.689779,0.0814897,0.560821
0.689779,0.0814898,0.560834
0.689779,0.081491,0.560837
0.689779,0.0814911,0.560846
0.689779,0.0814919,0.560876
0.689821,0.0814945,0.560919
0.689821,0.081512,0.560934
0.689821,0.0815156,0.560955
0.689821,0.0815229,0.560979
0.689821,0.0815237,0.560993
0.689821,0.0815242,0.560999
0.689909,0.0815264,0.561009
0.689909,0.0815288,0.561033
0.689909,0.0815324,0.561064
0.689909,0.0815327,0.561082
0.689909,0.081535,0.561155
0.689912,0.0815363,0.561161
0.689912,0.0815405,0.561168
0.689912,0.081546,0.561195
0.689996,0.0815466,0.561225
0.689996,0.0815475,0.561228
0.689996,0.0815496,0.561238
0.689996,0.0815512,0.56125
0.689996,0.0815722,0.561297
0.690012,0.0815833,0.561303
0.690012,0.081596,0.561338
0.690012,0.0816051,0.561447
0.690012,0.0816094,0.561515
0.690012,0.0816122,0.561539
0.690027,0.0816209,0.561543
0.690027,0.0816237,0.561598
0.690027,0.0816282,0.561602
0.690047,0.0816317,0.561629
0.690073,0.0816399,0.561667
0.690073,0.0816411,0.561734
0.690073,0.0816449,0.561753
0.690073,0.0816489,0.561768
0.690073,0.0816673,0.561786
0.69008,0.0816682,0.561892
0.69008,0.0816714,0.561938
0.69008,0.081673,0.561947
0.69008,0.0816818,0.561962
0.69008,0.0816818,0.562105
0.69008,0.0816821,0.562118
0.69008,0.0816831,0.562125
0.69008,0.0817032,0.562135
0.69008,0.0817057,0.562136
0.690093,0.0817114,0.562139
0.690093,0.0817171,0.562139
0.690093,0.0817213,0.56214
0.690093,0.0817265,0.56217
0.690126,0.0817266,0.562195
0.690126,0.0817295,0.562205
0.690126,0.0817312,0.56222
0.690126,0.0817398,0.562234
0.690126,0.0817427,0.562289
0.690145,0.0817475,0.562302
0.690145,0.0817487,0.562326
0.690225,0.0817495,0.562354
0.690225,0.0817501,0.562376
0.690225,0.0817511,0.562454
0.690225,0.0817615,0.562506
0.690225,0.0817674,0.56254
0.690225,0.0817733,0.562585
0.690225,0.0817737,0.562597
0.690241,0.0817743,0.562625
0.690241,0.0817749,0.562639
0.690241,0.0817752,0.562646
0.69026,0.081781,0.56266
0.69038,0.081787,0.562679
0.690383,0.0818032,0.562688
0.690383,0.0818156,0.562709
0.690403,0.0818156,0.562732
0.690403,0.0818173,0.562736
0.690403,0.0818178,0.562754
0.690469,0.0818203,0.562781
0.690469,0.0818304,0.562829
0.690469,0.0818426,0.562856
0.690517,0.0818466,0.562876
0.690517,0.081853,0.562922
0.69058,0.0818532,0.562974
0.690792,0.0818543,0.562999
0.690792,0.0818591,0.56302
0.690792,0.0818603,0.563028
0.690792,0.0818665,0.563042
0.690792,0.0818677,0.563046
0.690792,0.0818698,0.56309
0.690792,0.0818727,0.563116
0.690833,0.081878,0.563132
0.690833,0.0818793,0.56318
0.690833,0.0818814,0.563209
0.690833,0.0818881,0.563227
0.690833,0.0818951,0.563228
0.690982,0.0818961,0.56323
0.690982,0.0819019,0.563232
0.690982,0.0819026,0.563256
0.691048,0.0819059,0.563277
0.691048,0.081907,0.563287
0.691048,0.0819081,0.563289
0.691048,0.0819191,0.563294
0.691052,0.0819241,0.56335
0.691052,0.08193,0.563357
0.691052,0.0819305,0.563363
0.691052,0.0819409,0.563371
0.691083,0.0819418,0.5634
0.691086,0.081942,0.563402
0.691086,0.0819437,0.563413
0.691086,0.0819453,0.563432
0.691096,0.081948,0.563482
0.691096,0.0819495,0.563484
0.691096,0.0819554,0.563505
0.691096,0.0819575,0.563507
0.691096,0.0819594,0.563509
0.691096,0.0819617,0.563529
0.691119,0.081966,0.56356
0.691119,0.0819758,0.563593
0.691119,0.0819871,0.563601
0.691184,0.0819909,0.563609
0.691184,0.0819973,0.56364
0.691184,0.082005,0.563706
0.69124,0.0820061,0.563717
0.69124,0.0820116,0.563802
0.69124,0.0820124,0.563825
0.69124,0.0820126,0.563878
0.69124,0.082015,0.564022
0.69124,0.0820283,0.564068
0.691305,0.0820299,0.564069
0.691305,0.0820342,0.564096
0.691305,0.0820374,0.564097
0.691305,0.0820397,0.564108
0.691305,0.082042,0.564129
0.691305,0.082046,0.564147
0.691328,0.0820493,0.564175
0.691328,0.0820521,0.564188
0.691328,0.0820535,0.56421
0.691328,0.0820543,0.564306
0.691336,0.0820666,0.564324
0.691336,0.082067,0.564344
0.691336,0.0820682,0.564372
0.691336,0.0820794,0.564373
0.691336,0.0820891,0.564379
0.691336,0.0821019,0.564379
0.691336,0.0821039,0.564411
0.691336,0.0821122,0.564467
0.691431,0.0821159,0.564479
0.691431,0.0821162,0.564485
0.691431,0.0821198,0.564488
0.691431,0.0821202,0.564512
0.691431,0.0821215,0.564624
0.691474,0.0821232,0.564652
0.691474,0.0821258,0.564673
0.691474,0.0821294,0.564673
0.691501,0.0821306,0.564682
0.691517,0.0821385,0.56469
0.691517,0.0821394,0.564697
0.691584,0.0821454,0.5647
0.691584,0.0821476,0.564746
0.691584,0.0821495,0.564753
0.691662,0.0821513,0.56476
0.691869,0.0821529,0.564781
0.691869,0.0821692,0.564812
0.691869,0.0821739,0.564829
0.691984,0.082176,0.564836
0.691984,0.082176,0.564848
0.691984,0.0821799,0.564864
0.692025,0.0821809,0.564872
0.692114,0.0821905,0.564911
0.692114,0.0821964,0.564995
0.692114,0.0822027,0.56501
0.692114,0.0822059,0.565036
0.692163,0.0822069,0.565085
0.692163,0.0822102,0.565112
0.692163,0.0822124,0.56512
0.692163,0.0822215,0.565143
0.69222,0.0822351,0.56521
0.692259,0.0822406,0.565212
0.692259,0.0822411,0.565237
0.692259,0.0822416,0.565257
0.692259,0.082244,0.56529
0.692259,0.0822497,0.565293
0.692259,0.0822623,0.565304
0.692285,0.0822687,0.565307
0.692285,0.0822704,0.565328
0.69231,0.0822724,0.565336
0.69231,0.0822813,0.565351
0.69231,0.0822864,0.565364
0.69231,0.0822894,0.565407
0.69231,0.082293,0.565449
0.69231,0.082294,0.565459
0.69231,0.0822947,0.565544
0.69231,0.0823008,0.565553
0.69231,0.0823012,0.565556
0.692351,0.0823063,0.565575
0.692352,0.0823244,0.565577
0.692352,0.0823245,0.565577
0.692398,0.0823281,0.565597
0.692526,0.0823285,0.565611
0.692526,0.082338,0.565641
0.692526,0.0823431,0.565642
0.692568,0.0823526,0.565643
0.692568,0.0823537,0.565655
0.692568,0.0823543,0.565689
0.692568,0.082356,0.565698
0.692568,0.0823581,0.565714
0.692568,0.0823594,0.565824
0.692568,0.0823597,0.56583
0.692568,0.0823603,0.565873
0.692568,0.0823713,0.565886
0.692611,0.0823762,0.565892
0.692611,0.082381,0.565894
0.692611,0.082382,0.565898
0.692749,0.082382,0.565918
0.692749,0.0823863,0.565922
0.692749,0.0823946,0.565945
0.6928,0.0823986,0.565957
0.6928,0.0824033,0.566063
0.6928,0.0824041,0.566083
0.692836,0.0824128,0.566111
0.692836,0.0824163,0.566183
0.692836,0.0824244,0.566208
0.692836,0.0824318,0.566221
0.692965,0.0824334,0.56623
0.692965,0.0824367,0.566253
0.69298,0.0824392,0.566309
0.693005,0.0824422,0.566322
0.693005,0.0824461,0.566362
0.693005,0.0824562,0.566402
0.693005,0.0824663,0.566414
0.693005,0.0824673,0.56643
0.693026,0.082472,0.566432
0.693026,0.082477,0.566498
0.693026,0.0824868,0.566516
0.693026,0.0824876,0.566543
0.693026,0.082493,0.566543
0.693026,0.0824994,0.566602
0.693026,0.0825153,0.56662
0.693026,0.0825264,0.566629
0.693026,0.0825528,0.56664
0.693028,0.0825609,0.566663
0.693028,0.0825611,0.566679
0.693028,0.0825669,0.566713
0.693039,0.0825694,0.566719
