D,W,A
0.531309,0.0439829,0.331594
0.531309,0.0439857,0.331606
0.531309,0.0439946,0.33161
0.531309,0.044,0.331644
0.531399,0.0440036,0.331727
0.5314,0.0440065,0.331842
0.5314,0.0440221,0.331866
0.5314,0.0440225,0.331891
0.5314,0.0440247,0.331896
0.5314,0.0440253,0.331932
0.531407,0.0440294,0.331939
0.531625,0.0440295,0.331941
0.531625,0.0440308,0.331972
0.531676,0.0440363,0.332005
0.531676,0.0440402,0.33201
0.531676,0.044041,0.332025
0.531676,0.0440418,0.332033
0.531676,0.044044,0.332045
0.531676,0.0440468,0.332075
0.531676,0.0440589,0.332081
0.531774,0.0440674,0.332156
0.53184,0.0440718,0.332158
0.53184,0.0440812,0.332169
0.53184,0.0440853,0.332191
0.53184,0.0440871,0.332217
0.53184,0.0440876,0.332256
0.531847,0.0440911,0.332268
0.531847,0.0440935,0.332269
0.531847,0.0440936,0.332299
0.531848,0.0440962,0.332303
0.531848,0.0440971,0.332408
0.531848,0.0441128,0.332413
0.531848,0.0441231,0.332416
0.531848,0.0441256,0.332424
0.531943,0.0441393,0.332442
0.531943,0.0441474,0.332457
0.531989,0.0441484,0.332515
0.531989,0.044151,0.332531
0.531989,0.0441535,0.332569
0.531989,0.0441575,0.332632
0.531989,0.0441588,0.332665
0.532009,0.0441649,0.332693
0.532009,0.0441667,0.332701
0.532009,0.044167,0.332728
0.532009,0.0441886,0.332764
0.532009,0.044191,0.332826
0.532009,0.0441954,0.332832
0.532009,0.044197,0.332854
0.532009,0.0442011,0.332861
0.532027,0.0442129,0.332915
0.532027,0.0442237,0.332943
0.532027,0.0442268,0.332946
0.532027,0.0442359,0.332959
0.532027,0.0442391,0.332971
0.532157,0.0442421,0.333
0.532157,0.0442422,0.333001
0.53219,0.0442433,0.333004
0.53219,0.044267,0.333022
0.532362,0.0442757,0.333031
0.532362,0.0442764,0.333086
0.532362,0.0442795,0.333087
0.532468,0.0442809,0.333093
0.532468,0.0442848,0.333118
0.532468,0.0442851,0.333143
0.532468,0.0442894,0.333158
0.532507,0.0442949,0.333168
0.532507,0.0443012,0.333178
0.532507,0.0443041,0.333199
0.532507,0.0443048,0.333254
0.532507,0.0443087,0.333257
0.532507,0.0443179,0.333263
0.532507,0.0443209,0.333268
0.532609,0.0443258,0.33328
0.532628,0.0443308,0.333287
0.532628,0.0443408,0.333358
0.532683,0.0443516,0.333379
0.532683,0.0443554,0.333473
0.532743,0.0443612,0.33348
0.532752,0.0443672,0.333484
0.532753,0.0443702,0.333505
0.532819,0.0443708,0.333573
0.532948,0.0443716,0.333576
0.532978,0.0443761,0.333586
0.532978,0.0443803,0.333589
0.532978,0.0443844,0.333597
0.532978,0.0443847,0.333597
0.532988,0.0443848,0.333643
0.532988,0.0443877,0.333653
0.532992,0.0443941,0.333654
0.532992,0.0443948,0.33366
0.53315,0.044397,0.33367
0.53315,0.044398,0.333677
0.53315,0.0444009,0.333681
0.533226,0.0444046,0.333692
0.533226,0.0444052,0.333725
0.533226,0.0444094,0.333756
0.53331,0.0444199,0.333758
0.533377,0.0444263,0.333763
0.53341,0.0444293,0.333798
0.53341,0.0444325,0.333823
0.53341,0.044434,0.333827
0.533426,0.0444348,0.333893
0.533475,0.0444356,0.333956
0.533475,0.0444399,0.334013
0.533475,0.0444415,0.334054
0.533644,0.0444499,0.334082
0.533646,0.0444508,0.334105
0.533646,0.0444625,0.334108
0.533646,0.0444627,0.334115
0.533686,0.0444628,0.334128
0.533686,0.0444723,0.334132
0.533686,0.0444765,0.334186
0.533686,0.0444818,0.334267
0.533748,0.0444849,0.334294
0.533748,0.0444902,0.334321
0.533748,0.0445129,0.334387
0.533753,0.044517,0.334411
0.533753,0.0445179,0.334424
0.533753,0.0445202,0.334437
0.533754,0.044523,0.334531
0.53387,0.0445258,0.334532
0.533965,0.0445275,0.334537
0.533965,0.0445379,0.334539
0.533965,0.044538,0.334549
0.533965,0.0445474,0.334592
0.533965,0.0445518,0.334608
0.533965,0.0445641,0.334693
0.533965,0.0445684,0.334759
0.533965,0.0445744,0.334762
0.533966,0.0445792,0.334781
0.533966,0.0445809,0.3348
0.533966,0.0445844,0.334825
0.533966,0.0445845,0.334833
0.533966,0.0445873,0.334881
0.533966,0.0445875,0.334925
0.533966,0.0445994,0.334974
0.533966,0.0445996,0.335048
0.534045,0.0446019,0.335061
0.534045,0.0446167,0.33507
0.534115,0.0446239,0.33509
0.534116,0.0446246,0.33512
0.534191,0.0446252,0.335138
0.534191,0.0446281,0.335246
0.534253,0.0446284,0.335259
0.534253,0.044635,0.335287
0.534253,0.04464,0.335304
0.534253,0.04464,0.335307
0.534271,0.0446432,0.335313
0.534414,0.0446464,0.335316
0.534414,0.0446526,0.335388
0.534414,0.0446539,0.335418
0.534579,0.0446563,0.335421
0.534579,0.044681,0.335441
0.534706,0.0446882,0.335449
0.534706,0.0446998,0.33545
0.534706,0.0447066,0.335617
0.534706,0.0447132,0.335675
0.534706,0.0447152,0.335699
0.534706,0.0447198,0.335708
0.534706,0.0447229,0.33576
0.534706,0.0447278,0.335776
0.534785,0.0447299,0.335792
0.534798,0.0447309,0.335815
0.534798,0.0447324,0.335894
0.534862,0.0447422,0.335895
0.534862,0.0447444,0.335897
0.534862,0.0447461,0.335913
0.534866,0.0447542,0.335929
0.534866,0.0447579,0.336038
0.534866,0.044759,0.336082
0.534866,0.0447655,0.336087
0.534866,0.0447656,0.336127
0.534895,0.0447812,0.336201
0.534895,0.0447871,0.336267
0.534895,0.0447879,0.336273
0.534909,0.0447897,0.336275
0.534909,0.0447963,0.336309
0.53494,0.0448022,0.336401
0.535216,0.0448037,0.336449
0.535216,0.0448063,0.336463
0.535257,0.0448136,0.336582
0.535257,0.0448139,0.336595
0.535266,0.0448177,0.336636
0.535266,0.0448192,0.336658
0.535266,0.0448196,0.336669
0.535266,0.0448229,0.336722
0.535266,0.0448241,0.336794
0.535276,0.0448409,0.336807
0.535276,0.0448419,0.336811
0.535276,0.0448424,0.336817
0.535282,0.0448432,0.336857
0.535403,0.0448486,0.336869
0.535591,0.0448522,0.336871
0.535591,0.0448535,0.336873
0.535672,0.0448588,0.336902
0.535672,0.0448589,0.336923
0.535672,0.0448616,0.337072
0.535876,0.0448624,0.337087
0.535876,0.0448727,0.337117
0.535876,0.0448741,0.337149
0.535939,0.0448769,0.337172
0.535946,0.0448777,0.337293
0.535946,0.0448807,0.337297
0.53606,0.0448823,0.337333
0.53606,0.044904,0.337336
0.536098,0.0449043,0.337337
0.53614,0.0449065,0.337421
0.536156,0.0449065,0.33743
0.536156,0.0449113,0.337493
0.536156,0.0449113,0.337497
0.536156,0.0449116,0.337506
0.536173,0.0449144,0.337513
0.536203,0.0449175,0.337527
0.536265,0.0449288,0.337569
0.536392,0.0449329,0.337646
0.536394,0.0449381,0.337664
0.536394,0.0449473,0.337702
0.536394,0.0449498,0.337702
0.536394,0.0449607,0.337713
0.536448,0.0449621,0.337739
0.536453,0.0449667,0.337759
0.536453,0.0449692,0.337825
0.536453,0.0449727,0.337881
0.536453,0.0449754,0.337959
0.536453,0.0449778,0.337966
0.536453,0.0449821,0.337973
0.536453,0.0449865,0.337986
0.536515,0.0449868,0.338036
0.536515,0.044989,0.338039
0.536515,0.0450026,0.338046
0.536522,0.045003,0.338057
0.536522,0.0450065,0.338097
0.536522,0.0450083,0.338147
0.536522,0.045009,0.338149
0.536522,0.0450096,0.33817
0.536596,0.0450097,0.338193
0.536596,0.0450151,0.338261
0.536596,0.0450175,0.338272
0.536596,0.045021,0.338279
0.536613,0.0450214,0.33839
0.536746,0.0450219,0.338421
0.536746,0.0450329,0.338448
0.536746,0.0450383,0.338451
0.536908,0.0450396,0.338458
0.536908,0.04504,0.338466
0.536952,0.0450439,0.338534
0.537074,0.0450465,0.338562
0.537074,0.0450541,0.338566
0.537074,0.0450594,0.338621
0.537074,0.04506,0.338631
0.537074,0.0450605,0.338706
0.537077,0.0450609,0.338723
0.537077,0.0450626,0.338803
0.537077,0.0450685,0.338814
0.537082,0.0450691,0.338831
0.537082,0.0450715,0.338895
0.537082,0.0450733,0.338897
0.537093,0.0450736,0.338932
0.537093,0.0450803,0.338954
0.537093,0.045081,0.338965
0.537093,0.0450824,0.338999
0.537159,0.0450827,0.33901
0.537159,0.0450845,0.339041
0.537217,0.0450854,0.339078
0.537226,0.045086,0.339143
0.537226,0.0451043,0.339149
0.5373,0.0451068,0.339153
0.5373,0.0451075,0.339156
0.537322,0.0451217,0.339164
0.537325,0.0451282,0.339207
0.537325,0.045132,0.339221
0.537325,0.0451333,0.339243
0.537325,0.0451342,0.339265
0.537325,0.045136,0.339268
0.537325,0.0451361,0.339282
0.537341,0.0451385,0.339305
0.537341,0.0451413,0.339309
0.537426,0.0451441,0.339321
0.537461,0.045158,0.339335
0.537461,0.0451586,0.339336
0.537462,0.0451622,0.339367
0.537474,0.0451733,0.339404
0.537474,0.0451737,0.339412
0.537474,0.0451838,0.339413
0.537474,0.0451942,0.339539
0.537508,0.045196,0.339545
0.537577,0.045197,0.33955
0.537752,0.045201,0.339569
0.537764,0.0452025,0.339576
0.537764,0.0452125,0.339592
0.537764,0.0452127,0.339592
0.537947,0.0452139,0.339595
0.537947,0.0452226,0.339643
0.537947,0.0452299,0.339657
0.537947,0.0452317,0.339683
0.537977,0.045232,0.339684
0.537977,0.0452372,0.339723
0.537977,0.0452428,0.339834
0.538288,0.0452588,0.339841
0.538406,0.045269,0.339897
0.53841,0.0452723,0.339918
0.53841,0.045275,0.340007
0.538468,0.0452751,0.340008
0.538476,0.0452751,0.340067
0.538476,0.0452904,0.34013
0.538536,0.0452915,0.340155
0.538642,0.0452965,0.340161
0.538642,0.0453009,0.340195
0.538642,0.0453022,0.340266
0.538642,0.0453066,0.340284
0.538642,0.0453187,0.340297
0.538642,0.0453253,0.340321
0.538642,0.0453264,0.34037
0.538642,0.0453288,0.340418
0.538698,0.0453368,0.340421
0.538813,0.0453391,0.340424
0.538899,0.045341,0.340529
0.538899,0.0453456,0.34054
0.539023,0.0453457,0.340543
0.539023,0.0453459,0.340642
0.539083,0.0453524,0.340665
0.539107,0.0453593,0.340704
0.539107,0.045374,0.340711
0.539107,0.0453762,0.340729
0.539161,0.0453778,0.340764
0.539161,0.0453784,0.340813
0.539161,0.0453787,0.340885
0.539247,0.0453817,0.340889
0.539247,0.0453863,0.340945
0.539371,0.0453975,0.340967
0.539371,0.0454014,0.341029
0.539371,0.0454024,0.341064
0.539371,0.045412,0.341067
0.53944,0.0454133,0.341071
0.539452,0.045423,0.341132
0.539478,0.0454287,0.341147
0.539479,0.0454348,0.341153
0.539513,0.0454391,0.341164
0.539513,0.045442,0.341188
0.539513,0.0454431,0.341189
0.539513,0.0454468,0.341209
0.539573,0.0454479,0.341246
0.539573,0.0454531,0.341248
0.539573,0.0454545,0.341284
0.539573,0.0454731,0.341339
0.539573,0.0454764,0.341342
0.539671,0.0455013,0.341346
0.539671,0.0455019,0.341366
0.539671,0.0455047,0.341374
0.53968,0.0455063,0.341404
0.53968,0.045508,0.341412
0.53968,0.0455127,0.341434
0.53968,0.0455142,0.341439
0.539734,0.0455169,0.341447
0.539734,0.0455223,0.341458
0.539734,0.0455244,0.341504
0.539734,0.0455282,0.341539
0.539739,0.0455301,0.341578
0.539739,0.045535,0.341588
0.539787,0.0455456,0.341667
0.539787,0.0455457,0.341668
0.539787,0.0455494,0.341685
0.539792,0.045552,0.341688
0.539792,0.0455572,0.341743
0.539875,0.0455632,0.341749
0.539875,0.0455645,0.341784
0.539887,0.0455646,0.341784
0.539887,0.0455647,0.341884
0.53993,0.0455671,0.34192
0.539948,0.045569,0.341933
0.540037,0.0455732,0.341948
0.540037,0.0455809,0.341962
0.540037,0.045589,0.342026
0.540037,0.0455924,0.342027
0.540107,0.0455966,0.342032
0.540123,0.0456015,0.342035
0.540123,0.0456112,0.342036
0.540124,0.0456147,0.34205
0.540152,0.0456233,0.342062
0.540152,0.0456277,0.342117
0.540296,0.0456279,0.34212
0.540296,0.0456298,0.342121
0.540296,0.0456334,0.34217
0.540296,0.0456337,0.342223
0.540296,0.045635,0.342224
0.540296,0.0456356,0.342254
0.540296,0.0456432,0.342277
0.540296,0.0456456,0.342289
0.540296,0.045651,0.342362
0.540313,0.0456599,0.342458
0.540313,0.0456599,0.342518
0.540366,0.0456621,0.342551
0.54037,0.0456622,0.342645
0.54037,0.0456651,0.342672
0.540558,0.0456683,0.342715
0.540558,0.0456704,0.342783
0.540558,0.0456751,0.342789
0.540558,0.0456757,0.342803
0.540612,0.0456761,0.342812
0.540612,0.0456771,0.342828
0.540612,0.0456869,0.342842
0.540714,0.0456949,0.342884
0.540714,0.045721,0.342901
0.54073,0.0457272,0.342925
0.540755,0.0457326,0.342932
0.540815,0.045734,0.342966
0.540815,0.0457374,0.343005
0.540815,0.0457376,0.343024
0.540815,0.0457423,0.343026
0.540815,0.0457455,0.343096
0.540815,0.0457473,0.343168
0.541036,0.0457598,0.343168
0.541036,0.0457643,0.343217
0.541036,0.0457707,0.343228
0.541036,0.0457743,0.343231
0.541036,0.0457775,0.343237
0.541103,0.0457794,0.343295
0.541103,0.0457801,0.3433
0.54118,0.045793,0.343322
0.54118,0.045801,0.343354
0.541322,0.0458029,0.343487
0.541446,0.0458059,0.343497
0.541446,0.0458147,0.34353
0.541446,0.0458324,0.343538
0.541446,0.0458329,0.343609
0.541446,0.0458364,0.34362
0.541446,0.0458702,0.343627
0.54147,0.0458732,0.343702
0.54147,0.0458734,0.343787
0.541505,0.0458819,0.343889
0.541513,0.045882,0.343923
0.541521,0.0458851,0.343923
0.541521,0.0458871,0.343943
0.541521,0.0458879,0.34399
0.541534,0.0458973,0.344032
0.541534,0.0458991,0.344057
0.541546,0.0458995,0.344078
0.541546,0.0458999,0.344104
0.541546,0.0459094,0.344136
0.541546,0.0459121,0.344199
0.54159,0.0459167,0.344224
0.541613,0.0459194,0.344279
0.541613,0.0459195,0.344312
0.541613,0.0459225,0.344339
0.541613,0.0459232,0.344372
0.541613,0.0459289,0.344471
0.541613,0.0459294,0.344495
0.541613,0.0459353,0.344516
0.541618,0.0459379,0.344562
0.541629,0.0459384,0.344611
0.541631,0.0459399,0.344645
0.541681,0.0459487,0.344691
0.541747,0.0459609,0.344706
0.541747,0.0459612,0.344718
0.541747,0.0459652,0.344719
0.541784,0.0459663,0.344727
0.541935,0.045974,0.344778
0.541935,0.0459752,0.344785
0.541935,0.0459882,0.344802
0.541935,0.0459915,0.344847
0.541935,0.0459939,0.344874
0.541974,0.0460065,0.344927
0.541974,0.0460163,0.344955
0.541974,0.0460218,0.34498
0.541981,0.0460248,0.345098
0.541981,0.0460347,0.345107
0.541989,0.0460381,0.34511
0.541989,0.0460427,0.345172
0.541989,0.0460448,0.345236
0.542008,0.0460449,0.345275
0.542008,0.0460454,0.345285
0.542008,0.046053,0.345315
0.542011,0.046053,0.345342
0.542011,0.0460534,0.345347
0.542011,0.0460537,0.345405
0.542037,0.0460548,0.345416
0.542037,0.0460574,0.345436
0.542037,0.0460598,0.345448
0.542123,0.0460744,0.345449
0.542123,0.0460889,0.345459
0.542123,0.0460915,0.345484
0.542123,0.0461032,0.34551
0.542123,0.0461113,0.345527
0.542123,0.0461188,0.345598
0.542123,0.0461204,0.34562
0.542123,0.0461377,0.345647
0.542123,0.0461396,0.345696
0.542134,0.0461429,0.345706
0.542134,0.0461486,0.345713
0.542159,0.046153,0.345731
0.542173,0.0461595,0.345758
0.542173,0.0461634,0.345767
0.542173,0.0461718,0.345849
0.542173,0.0461722,0.345858
0.542173,0.0461746,0.345867
0.542173,0.0461802,0.345873
0.542352,0.0461838,0.345878
0.542352,0.0461876,0.345885
0.542532,0.0462011,0.345888
0.542532,0.0462091,0.345986
0.542701,0.0462127,0.345991
0.542701,0.0462167,0.346
0.542701,0.0462213,0.346018
0.542791,0.0462226,0.34607
0.542791,0.046223,0.346092
0.542791,0.0462239,0.346095
0.542977,0.046231,0.346101
0.542977,0.0462313,0.346117
0.542986,0.046233,0.346136
0.543008,0.0462352,0.346138
0.543008,0.0462354,0.346149
0.543008,0.0462411,0.346153
0.54301,0.0462415,0.34618
0.54301,0.0462449,0.346238
0.54301,0.0462502,0.34633
0.543099,0.0462503,0.346339
0.543113,0.0462526,0.346362
0.543113,0.0462533,0.346373
0.543119,0.046257,0.346471
0.543119,0.0462584,0.346478
0.543268,0.0462661,0.346527
0.543268,0.0462667,0.346555
0.54361,0.0462737,0.346559
0.54363,0.0462744,0.346559
0.543652,0.046275,0.346569
0.543652,0.0462779,0.346586
0.543652,0.0462788,0.346589
0.543652,0.0462913,0.346601
0.543674,0.0462946,0.346613
0.543674,0.046298,0.346727
0.543674,0.0462991,0.346728
0.543687,0.0463167,0.34678
0.543687,0.0463255,0.346781
0.543687,0.0463259,0.346784
0.543687,0.0463271,0.3468
0.543687,0.046328,0.346841
0.543687,0.0463323,0.346861
0.543687,0.0463333,0.346926
0.543687,0.0463348,0.346937
0.543701,0.0463353,0.346955
0.543701,0.0463373,0.346981
0.543701,0.0463378,0.346984
0.543701,0.0463386,0.347003
0.543718,0.0463428,0.34711
0.543718,0.0463457,0.347133
0.543718,0.0463501,0.34716
0.543718,0.0463513,0.347167
0.543718,0.046361,0.347172
0.543814,0.0463635,0.347173
0.543814,0.0463654,0.347181
0.543814,0.0463669,0.347232
0.543824,0.0463671,0.347233
0.543827,0.0463694,0.347244
0.543827,0.0463787,0.347248
0.543827,0.0463792,0.347259
0.544062,0.0463801,0.347286
0.544062,0.0463806,0.347356
0.544078,0.0463855,0.347359
0.544097,0.0463871,0.347375
0.544097,0.0463876,0.347385
0.544103,0.0463883,0.347387
0.544124,0.0463935,0.347424
0.54419,0.0463948,0.347428
0.54419,0.0464065,0.347433
0.54419,0.0464111,0.347522
0.544253,0.0464168,0.347555
0.544295,0.0464227,0.34762
0.544295,0.0464298,0.347634
0.544295,0.0464339,0.347642
0.544295,0.0464354,0.347668
0.544312,0.0464367,0.347699
0.544327,0.0464428,0.347707
0.544368,0.0464487,0.347738
0.544368,0.0464538,0.34774
0.544368,0.0464549,0.347812
0.544368,0.0464623,0.347861
0.544391,0.0464627,0.347872
0.544391,0.0464754,0.347884
0.544391,0.0464758,0.347911
0.544469,0.0464763,0.347944
0.544469,0.0464805,0.347948
0.544469,0.0464863,0.347979
0.544469,0.0465019,0.348035
0.544469,0.046509,0.348073
0.544469,0.0465103,0.348108
0.544471,0.0465135,0.348111
0.544471,0.0465261,0.348128
0.544487,0.0465273,0.34815
0.544487,0.0465298,0.34815
0.544487,0.0465421,0.348155
0.544487,0.0465496,0.348158
0.544503,0.0465539,0.348229
0.544653,0.0465573,0.348233
0.544653,0.0465589,0.348244
0.544814,0.0465635,0.348267
0.544814,0.0465638,0.348288
0.544819,0.0465696,0.348293
0.544865,0.0465757,0.348298
0.544865,0.0465761,0.348339
0.545041,0.0465829,0.348381
0.545041,0.0465841,0.3484
0.545104,0.0465919,0.348411
0.545104,0.0465924,0.34842
0.545104,0.0465935,0.348427
0.545104,0.046603,0.348442
0.545176,0.0466064,0.348465
0.545176,0.046616,0.348528
0.545176,0.0466335,0.348571
0.545176,0.0466413,0.348576
0.545255,0.0466503,0.348593
0.545255,0.0466508,0.348627
0.545255,0.0466535,0.348645
0.545255,0.0466556,0.348658
0.545255,0.0466576,0.348669
0.545255,0.0466576,0.348686
0.545255,0.0466594,0.348711
0.545257,0.0466594,0.34872
0.545257,0.0466604,0.348729
0.545257,0.0466628,0.34886
0.545257,0.0466655,0.34889
0.545257,0.0466664,0.349001
0.545306,0.0466823,0.349012
0.545306,0.0466837,0.349081
0.545306,0.0466847,0.349088
0.545306,0.0466896,0.349089
0.545306,0.0466932,0.34915
0.545313,0.0467054,0.349171
0.545313,0.0467069,0.349182
0.545313,0.0467074,0.349209
0.545313,0.0467226,0.349291
0.545344,0.0467265,0.349399
0.545344,0.046729,0.349401
0.545344,0.0467361,0.349407
0.545344,0.0467407,0.349533
0.545344,0.0467504,0.349556
0.545344,0.0467523,0.349585
0.545352,0.0467547,0.349606
0.545374,0.0467583,0.34961
0.545422,0.0467588,0.349631
0.545422,0.046761,0.349634
0.545422,0.0467662,0.349646
0.545471,0.0467712,0.349694
0.545471,0.046776,0.349704
0.545471,0.0467852,0.349708
0.545545,0.0467947,0.34971
0.545572,0.0468039,0.349711
0.545572,0.0468097,0.349717
0.545572,0.0468216,0.349733
0.54561,0.0468274,0.349742
0.54561,0.0468285,0.349749
0.545781,0.0468313,0.349752
0.545781,0.046832,0.349801
0.545885,0.0468364,0.349863
0.545885,0.0468411,0.349876
0.545885,0.0468429,0.34988
0.545995,0.0468522,0.349918
0.545995,0.0468527,0.349919
0.545995,0.0468529,0.349949
0.545999,0.0468586,0.34995
0.545999,0.0468636,0.349975
0.545999,0.046865,0.349992
0.546045,0.0468679,0.349992
0.546045,0.0468706,0.350008
0.546045,0.0468799,0.350039
0.546098,0.0468834,0.350042
0.546343,0.0468849,0.350065
0.546343,0.0468891,0.350137
0.546343,0.0469008,0.350144
0.546343,0.046904,0.350164
0.546504,0.0469082,0.350168
0.546504,0.04691,0.350238
0.546614,0.0469156,0.350258
0.546614,0.0469167,0.350273
0.546685,0.04692,0.350333
0.546685,0.0469217,0.35037
0.546685,0.0469313,0.350389
0.546686,0.0469478,0.350407
0.546686,0.0469503,0.350449
0.546686,0.0469555,0.35051
0.546689,0.0469561,0.350562
0.546689,0.0469572,0.350576
0.546689,0.0469681,0.350588
0.546708,0.046969,0.350604
0.546708,0.0469703,0.350681
0.546708,0.0469759,0.350702
0.546708,0.04699,0.350708
0.546731,0.0469914,0.350711
0.546736,0.0469961,0.350755
0.546736,0.0469992,0.350782
0.546765,0.0469995,0.350898
0.546765,0.047001,0.350942
0.546765,0.0470022,0.350992
0.546765,0.0470035,0.351
0.546848,0.0470132,0.351022
0.546979,0.0470155,0.35106
0.547091,0.0470158,0.351081
0.547166,0.0470217,0.351094
0.547166,0.0470219,0.351105
0.547229,0.0470275,0.351108
0.547229,0.0470298,0.351113
0.547229,0.0470299,0.351127
0.547229,0.0470303,0.351176
0.547229,0.047033,0.35118
0.547229,0.0470476,0.351199
0.547256,0.047048,0.351218
0.547446,0.0470501,0.351224
0.547476,0.0470506,0.35126
0.547476,0.0470556,0.351261
0.547522,0.0470586,0.3513
0.547522,0.0470612,0.351388
0.547522,0.0470639,0.351415
0.547522,0.0470652,0.351423
0.547522,0.0470674,0.351431
0.547522,0.0470684,0.351448
0.547522,0.0470716,0.351538
0.547533,0.0470779,0.351545
0.547533,0.047087,0.351609
0.547533,0.0471079,0.351613
0.547533,0.0471084,0.351613
0.547643,0.0471127,0.351763
0.547675,0.0471205,0.351785
0.54773,0.0471249,0.351797
0.547731,0.04713,0.351803
0.547731,0.0471308,0.351826
0.547793,0.0471338,0.35183
0.547793,0.0471362,0.35184
0.547793,0.0471429,0.351859
0.547909,0.0471451,0.35189
0.547909,0.047149,0.351917
0.547909,0.0471654,0.35192
0.547909,0.0471692,0.351926
0.547998,0.0471728,0.35203
0.547998,0.0471752,0.35204
0.547998,0.0471752,0.352069
0.548004,0.0471805,0.352082
0.548004,0.0471834,0.352098
0.548005,0.0471919,0.352152
0.548062,0.0471938,0.352167
0.548062,0.0471949,0.352211
0.548092,0.0471956,0.352249
0.548092,0.0471997,0.352276
0.548092,0.0472014,0.352377
0.548092,0.0472081,0.352385
0.548092,0.0472083,0.352413
0.548095,0.0472123,0.352434
0.548184,0.0472218,0.352485
0.548184,0.0472233,0.352505
0.548208,0.0472267,0.352507
0.548208,0.0472275,0.352538
0.548208,0.0472422,0.35255
0.548208,0.0472513,0.35258
0.548208,0.0472546,0.3526
0.548208,0.047255,0.352632
0.548276,0.0472552,0.352639
0.548276,0.047265,0.352649
0.548276,0.0472677,0.352722
0.548276,0.0472679,0.35273
0.548276,0.0472688,0.352779
0.548398,0.0472713,0.352785
0.548545,0.0472753,0.352803
0.548545,0.0472766,0.352827
0.548608,0.0472804,0.352875
0.548608,0.0473008,0.352891
0.548608,0.0473049,0.352956
0.548608,0.0473068,0.352966
0.548623,0.0473102,0.352992
0.548663,0.0473107,0.353049
0.548663,0.0473151,0.353059
0.548767,0.0473184,0.353153
0.548773,0.0473219,0.353189
0.548908,0.0473221,0.353191
0.548908,0.0473283,0.353193
0.548908,0.0473339,0.353277
0.548908,0.0473449,0.353296
0.548908,0.0473486,0.35337
0.548908,0.0473557,0.353385
0.548908,0.0473577,0.353435
0.548941,0.0473598,0.353451
0.54896,0.0473706,0.353488
0.54896,0.0473706,0.353517
0.54896,0.0473716,0.353603
0.54896,0.0473766,0.353648
0.548994,0.0473801,0.353662
0.548994,0.0473818,0.353674
0.548994,0.0473873,0.353698
0.548994,0.0474005,0.353713
0.548994,0.0474022,0.353731
0.548994,0.0474063,0.353748
0.548994,0.0474077,0.353754
0.549064,0.0474083,0.353754
0.549064,0.0474124,0.35376
0.549064,0.047416,0.353779
0.549167,0.0474161,0.353852
0.549167,0.047417,0.353886
0.549167,0.0474313,0.353892
0.549167,0.0474367,0.354066
0.549167,0.047442,0.354082
0.549202,0.0474483,0.354122
0.549202,0.0474592,0.354134
0.549202,0.0474623,0.354135
0.549331,0.0474636,0.354171
0.549331,0.0474709,0.354219
0.549331,0.0474709,0.354228
0.549331,0.0474709,0.354237
0.549331,0.0474754,0.354251
0.549331,0.0474772,0.354257
0.549331,0.0474898,0.354271
0.549355,0.0474901,0.354285
0.549405,0.047493,0.354315
0.549456,0.047506,0.354345
0.549456,0.0475173,0.354399
0.549625,0.0475204,0.354414
0.549625,0.0475304,0.354445
0.549649,0.0475316,0.354488
0.549657,0.0475341,0.354504
0.549717,0.0475357,0.354554
0.549734,0.0475361,0.354602
0.549768,0.0475403,0.354638
0.549768,0.0475419,0.354668
0.549768,0.0475433,0.354678
0.549768,0.0475533,0.35471
0.549775,0.0475536,0.354717
0.549922,0.0475559,0.354756
0.550078,0.0475596,0.354756
0.550078,0.0475598,0.354765
0.550078,0.04756,0.354781
0.550078,0.0475614,0.354795
0.550078,0.0475682,0.354809
0.550194,0.0475699,0.354817
0.550194,0.0475722,0.354818
0.550232,0.0475728,0.354829
0.550232,0.0475758,0.354873
0.550232,0.0475912,0.354875
0.550232,0.0475915,0.354892
0.550265,0.0476004,0.354904
0.550283,0.0476008,0.354975
0.550283,0.0476017,0.354995
0.550283,0.0476036,0.355007
0.550342,0.0476067,0.355033
0.550342,0.0476207,0.355036
0.550342,0.0476223,0.355068
0.550351,0.0476275,0.355082
0.550375,0.0476339,0.355337
0.550375,0.0476607,0.355341
0.550669,0.0476619,0.355389
0.550669,0.0476696,0.355397
0.550669,0.0476702,0.355399
0.550669,0.0476711,0.355411
0.550798,0.0476746,0.355424
0.550798,0.0476801,0.355459
0.550833,0.0476832,0.355492
0.550833,0.0476933,0.355502
0.550833,0.0477008,0.355543
0.551006,0.0477023,0.355564
0.551006,0.0477057,0.35557
0.55104,0.0477061,0.355581
0.55104,0.0477066,0.355585
0.55104,0.047707,0.355629
0.551059,0.0477078,0.355679
0.551059,0.0477142,0.355719
0.551092,0.0477146,0.35572
0.551092,0.0477166,0.355729
0.551092,0.047717,0.355789
0.551109,0.0477184,0.355797
0.551227,0.0477238,0.355802
0.551227,0.0477301,0.35583
0.551227,0.0477327,0.355893
0.551227,0.0477329,0.35598
0.551337,0.0477441,0.356003
0.551337,0.0477446,0.356016
0.551337,0.0477461,0.356037
0.551378,0.0477487,0.356051
0.551392,0.0477494,0.356067
0.551392,0.0477514,0.356076
0.551392,0.0477528,0.356084
0.551392,0.0477535,0.356137
0.551392,0.0477538,0.356176
0.551443,0.0477558,0.356188
0.551469,0.0477561,0.356213
0.551469,0.0477572,0.356218
