D,W,A
0.753794,0.104583,0.691054
0.753794,0.104592,0.691056
0.753794,0.104596,0.691098
0.753794,0.1046,0.691104
0.753794,0.1046,0.691112
0.753794,0.104604,0.691151
0.753794,0.104606,0.691164
0.753794,0.104614,0.691225
0.753794,0.104616,0.691323
0.753794,0.10462,0.691397
0.753794,0.104624,0.691428
0.753794,0.104631,0.691437
0.753794,0.104634,0.691465
0.753794,0.10464,0.691484
0.753794,0.104642,0.691535
0.754101,0.104657,0.691603
0.754101,0.104673,0.691614
0.754101,0.104674,0.691619
0.754101,0.104676,0.691625
0.754101,0.104679,0.691731
0.754101,0.104679,0.691747
0.754101,0.104683,0.69175
0.754101,0.104699,0.691751
0.754101,0.10471,0.691756
0.754101,0.104712,0.691765
0.754101,0.104713,0.691777
0.754101,0.104714,0.691783
0.754101,0.104721,0.69181
0.754156,0.104731,0.691853
0.754156,0.104742,0.691934
0.754156,0.104744,0.691987
0.754156,0.104754,0.691994
0.754208,0.104764,0.692029
0.754208,0.104768,0.692038
0.754208,0.104771,0.69207
0.754457,0.104789,0.692102
0.754457,0.104796,0.692143
0.754457,0.1048,0.692157
0.754457,0.104805,0.692168
0.754457,0.104809,0.692173
0.754457,0.10481,0.69219
0.754457,0.104811,0.692198
0.754457,0.104813,0.692226
0.754457,0.104814,0.692232
0.754457,0.104816,0.69225
0.754457,0.104824,0.692291
0.754457,0.104832,0.692325
0.754457,0.104834,0.692348
0.754457,0.104841,0.692352
0.754457,0.104847,0.692371
0.754457,0.104849,0.692376
0.754457,0.10485,0.692439
0.754457,0.104862,0.692532
0.754457,0.104864,0.692537
0.754469,0.104865,0.692563
0.754469,0.10488,0.692572
0.754469,0.104885,0.692603
0.754469,0.104902,0.692691
0.754469,0.104913,0.692761
0.754469,0.104919,0.692787
0.754469,0.104938,0.692826
0.754469,0.104942,0.692855
0.754469,0.104946,0.692901
0.754469,0.104954,0.692968
0.754469,0.104956,0.693001
0.754469,0.104957,0.693022
0.754469,0.104969,0.693043
0.754469,0.10497,0.693077
0.754469,0.104971,0.693104
0.754469,0.104971,0.693104
0.754469,0.104972,0.693121
0.754469,0.104974,0.693187
0.754469,0.104982,0.693193
0.754469,0.104985,0.693204
0.754469,0.104989,0.693217
0.754469,0.104996,0.693238
0.754469,0.104997,0.693244
0.754469,0.104998,0.693293
0.754995,0.105006,0.69331
0.754995,0.105011,0.693409
0.754995,0.105014,0.693412
0.754995,0.105019,0.693523
0.754995,0.105021,0.693555
0.754995,0.105028,0.693572
0.754995,0.105029,0.693577
0.754995,0.10503,0.69359
0.754995,0.105043,0.693595
0.754995,0.105052,0.693607
0.754995,0.105055,0.693694
0.754995,0.105056,0.693702
0.754995,0.105056,0.693703
0.754995,0.105057,0.693768
0.754995,0.105063,0.693776
0.754995,0.105067,0.693842
0.754995,0.105068,0.693847
0.754995,0.105069,0.693883
0.755023,0.105074,0.693904
0.755023,0.105079,0.693922
0.755023,0.10508,0.693932
0.755023,0.105084,0.693943
0.755023,0.105084,0.693959
0.755023,0.105085,0.693964
0.755023,0.105106,0.693964
0.755023,0.105107,0.693972
0.755023,0.105111,0.694022
0.755029,0.105121,0.694027
0.755029,0.105124,0.694032
0.755029,0.105132,0.694052
0.755029,0.105142,0.694148
0.755029,0.105142,0.694166
0.755029,0.105151,0.694209
0.755029,0.105156,0.694356
0.75505,0.105169,0.694364
0.75505,0.105172,0.694425
0.75505,0.105174,0.694479
0.75505,0.105175,0.694598
0.75505,0.105189,0.694619
0.75505,0.105191,0.694641
0.75505,0.105216,0.694674
0.75505,0.105219,0.694681
0.75505,0.105223,0.694725
0.75505,0.105224,0.694734
0.75505,0.105233,0.694753
0.75505,0.105234,0.694799
0.75505,0.105239,0.694822
0.75505,0.10524,0.69485
0.75505,0.10524,0.694889
0.75505,0.105242,0.695043
0.755114,0.105242,0.695055
0.755114,0.105249,0.695087
0.755114,0.105259,0.695126
0.755114,0.105269,0.69513
0.755114,0.105269,0.695155
0.755114,0.105271,0.695175
0.755114,0.105279,0.695201
0.755114,0.105281,0.695228
0.755114,0.105283,0.695241
0.755114,0.105286,0.695271
0.755348,0.105289,0.695284
0.755348,0.105294,0.695303
0.755348,0.105295,0.695349
0.755348,0.105305,0.695401
0.755348,0.105305,0.695431
0.755348,0.105308,0.695512
0.755348,0.10531,0.695598
0.755348,0.105315,0.695638
0.755348,0.105338,0.695729
0.755348,0.105338,0.695732
0.755348,0.10534,0.695755
0.755348,0.105343,0.695798
0.755348,0.105345,0.695815
0.755348,0.105351,0.695865
0.755348,0.105353,0.695893
0.75592,0.105358,0.695905
0.75592,0.10536,0.69596
0.75592,0.105364,0.695963
0.75592,0.105374,0.696
0.75592,0.105375,0.696033
0.75592,0.105392,0.69606
0.75592,0.105424,0.696062
0.75592,0.105441,0.696065
0.75592,0.105441,0.696067
0.75592,0.105442,0.696093
0.75592,0.105444,0.696099
0.75592,0.105444,0.696112
0.75592,0.10545,0.696133
0.75592,0.105454,0.696172
0.75592,0.105457,0.696173
0.75592,0.105459,0.696185
0.75592,0.105459,0.696187
0.75592,0.105461,0.696204
0.755938,0.105462,0.69622
0.755938,0.105479,0.696228
0.755938,0.105483,0.696233
0.755938,0.10549,0.696242
0.755938,0.105501,0.69625
0.755938,0.105503,0.69627
0.755938,0.105507,0.696272
0.755938,0.105508,0.696309
0.755938,0.105509,0.696408
0.755938,0.105512,0.696438
0.755938,0.105515,0.696495
0.755938,0.105518,0.696512
0.755938,0.105524,0.69656
0.755938,0.105525,0.696622
0.755938,0.105527,0.696693
0.755938,0.105528,0.696707
0.755938,0.105528,0.696731
0.755938,0.105546,0.696749
0.756625,0.105552,0.696773
0.756744,0.105559,0.696826
0.756744,0.105559,0.696848
0.756744,0.105567,0.696896
0.756744,0.105573,0.696934
0.756744,0.105575,0.696968
0.756744,0.105577,0.696968
0.756744,0.105578,0.696999
0.756744,0.105578,0.697013
0.756744,0.105582,0.697065
0.756744,0.105587,0.697141
0.756744,0.105628,0.697155
0.756744,0.105632,0.697164
0.756744,0.105651,0.697167
0.756808,0.105654,0.697169
0.756808,0.105655,0.697174
0.756808,0.105659,0.697187
0.756808,0.105667,0.697188
0.756808,0.10567,0.697279
0.756808,0.105677,0.697301
0.756808,0.105679,0.697346
0.756808,0.10568,0.69738
0.756808,0.105681,0.697459
0.756808,0.105692,0.697474
0.756808,0.105703,0.69748
0.756829,0.10571,0.697492
0.756829,0.105716,0.697498
0.756829,0.105732,0.6975
0.756829,0.10574,0.697502
0.756829,0.105743,0.697581
0.756829,0.105745,0.697613
0.756835,0.105748,0.697616
0.756835,0.10575,0.697634
0.756835,0.105751,0.697638
0.756835,0.105758,0.697698
0.756835,0.105768,0.697797
0.756835,0.105768,0.697883
0.756835,0.105771,0.697889
0.756835,0.105783,0.697906
0.756835,0.105785,0.697914
0.756835,0.105794,0.697977
0.756835,0.1058,0.69803
0.756835,0.105801,0.698098
0.756863,0.10581,0.698117
0.756863,0.10581,0.698122
0.756863,0.105822,0.698157
0.756863,0.105824,0.698174
0.756863,0.105828,0.698189
0.756863,0.105852,0.698215
0.756863,0.105852,0.698226
0.756863,0.10586,0.698233
0.756863,0.105862,0.698282
0.756863,0.105879,0.698302
0.756863,0.105882,0.698302
0.757389,0.105886,0.698332
0.757389,0.105902,0.698345
0.757389,0.105912,0.698355
0.757389,0.105915,0.698364
0.757389,0.10592,0.698376
0.757389,0.105924,0.698412
0.757389,0.105926,0.698425
0.757389,0.105949,0.698462
0.757389,0.105954,0.698541
0.757389,0.105958,0.698563
0.757389,0.105971,0.698641
0.757389,0.105976,0.698666
0.757389,0.105979,0.698685
0.757389,0.105981,0.698748
0.757389,0.105983,0.698825
0.757389,0.105991,0.698962
0.757389,0.105994,0.698978
0.757389,0.105995,0.699029
0.757389,0.105996,0.699104
0.757389,0.106001,0.699121
0.757389,0.106004,0.69921
0.757389,0.106004,0.699297
0.757389,0.106011,0.69935
0.757401,0.106011,0.699351
0.757401,0.106011,0.699362
0.757401,0.106032,0.699381
0.757401,0.106053,0.699395
0.757401,0.106062,0.69942
0.757401,0.106065,0.699431
0.757401,0.106065,0.699432
0.757401,0.106076,0.699462
0.757401,0.106083,0.699476
0.757401,0.106088,0.699573
0.757401,0.106094,0.69959
0.757401,0.106096,0.699606
0.757401,0.106102,0.699616
0.757401,0.106113,0.699661
0.757401,0.106121,0.699702
0.757401,0.106133,0.699778
0.757401,0.106142,0.699786
0.757757,0.106146,0.699851
0.757757,0.106149,0.699951
0.757757,0.106149,0.699969
0.757757,0.10617,0.700033
0.757757,0.106171,0.700077
0.757757,0.106175,0.700126
0.757757,0.106192,0.700129
0.757757,0.106192,0.700132
0.757757,0.106195,0.700261
0.757757,0.106198,0.700292
0.757757,0.106199,0.700318
0.757757,0.106202,0.700324
0.757757,0.106207,0.700341
0.757757,0.10621,0.700347
0.757757,0.106225,0.700377
0.757757,0.106225,0.700413
0.757757,0.106234,0.700447
0.757757,0.106243,0.700503
0.757757,0.106244,0.700524
0.757757,0.106264,0.70053
0.757757,0.106268,0.700577
0.757757,0.106274,0.700624
0.757757,0.106279,0.70064
0.757757,0.106279,0.700681
0.757757,0.106282,0.700744
0.758064,0.106284,0.70077
0.758064,0.106284,0.700777
0.758064,0.106286,0.70081
0.758064,0.106287,0.700835
0.758064,0.106302,0.700889
0.758064,0.106311,0.700902
0.758064,0.106313,0.700908
0.758064,0.106319,0.700908
0.758064,0.106325,0.700947
0.758064,0.106328,0.70097
0.758064,0.106329,0.700972
0.758064,0.106331,0.700992
0.758064,0.106341,0.701001
0.758064,0.106352,0.701011
0.758064,0.106355,0.701033
0.758064,0.106359,0.701123
0.758064,0.106366,0.701129
0.758064,0.106368,0.701138
0.758064,0.106371,0.701177
0.758064,0.106373,0.701331
0.758198,0.1064,0.701401
0.758198,0.106404,0.701423
0.758198,0.106407,0.701551
0.758198,0.106416,0.701607
0.758198,0.106423,0.701621
0.758198,0.106429,0.70163
0.758198,0.106436,0.701652
0.758198,0.106438,0.701706
0.758198,0.106438,0.701745
0.758198,0.106447,0.701886
0.758198,0.10645,0.701903
0.758198,0.10647,0.701924
0.758198,0.106471,0.70199
0.758198,0.106485,0.701993
0.758198,0.106486,0.702077
0.758198,0.106499,0.702165
0.758198,0.106501,0.702184
0.758198,0.106501,0.702191
0.758198,0.106504,0.702215
0.758198,0.106518,0.702242
0.758198,0.106519,0.70226
0.758198,0.10652,0.702292
0.758198,0.106522,0.702294
0.758198,0.106537,0.702295
0.758198,0.106543,0.702342
0.758198,0.106544,0.702424
0.758198,0.106545,0.702429
0.758198,0.106585,0.702477
0.75821,0.106586,0.702492
0.758471,0.106587,0.702501
0.758471,0.106589,0.702522
0.758471,0.106591,0.70253
0.758471,0.106595,0.702551
0.758471,0.106596,0.702572
0.758471,0.106598,0.702589
0.758471,0.106598,0.702612
0.758471,0.106601,0.702631
0.758471,0.106607,0.702643
0.758471,0.106618,0.702656
0.758529,0.106621,0.702663
0.758529,0.106625,0.702681
0.758529,0.10663,0.702681
0.758529,0.10663,0.702713
0.758529,0.106638,0.702773
0.758529,0.106641,0.702779
0.758529,0.106651,0.702793
0.758529,0.106655,0.702829
0.758529,0.106657,0.702838
0.758529,0.106662,0.702838
0.758529,0.106667,0.702852
0.758529,0.106687,0.702877
0.758529,0.106692,0.702913
0.758529,0.106699,0.702949
0.758529,0.106703,0.702965
0.758529,0.106706,0.702995
0.758529,0.106707,0.703029
0.758529,0.106716,0.703087
0.758626,0.106724,0.703117
0.758626,0.106741,0.703131
0.758626,0.106749,0.703146
0.758626,0.106754,0.70315
0.758626,0.106755,0.703155
0.758626,0.106758,0.703171
0.758626,0.106766,0.70325
0.758626,0.106777,0.70331
0.758626,0.106783,0.703325
0.758626,0.106793,0.703357
0.758626,0.106814,0.70337
0.758626,0.106814,0.703389
0.758626,0.106819,0.703422
0.758626,0.106822,0.703477
0.758626,0.106839,0.703678
0.758626,0.106845,0.703741
0.758626,0.106862,0.703746
0.758626,0.106862,0.703767
0.758626,0.106868,0.70381
0.758626,0.106871,0.703859
0.758626,0.106874,0.70388
0.758626,0.106879,0.703886
0.759095,0.106891,0.703922
0.759095,0.106892,0.70393
0.759499,0.106894,0.703965
0.759499,0.106902,0.703966
0.759499,0.106935,0.703976
0.759499,0.106938,0.704
0.759499,0.106938,0.704001
0.759499,0.106941,0.70401
0.759499,0.106944,0.704047
0.759499,0.106948,0.704048
0.759499,0.106954,0.70406
0.759499,0.106959,0.704062
0.759499,0.106971,0.704074
0.759499,0.106987,0.704157
0.759499,0.106996,0.7042
0.759499,0.106997,0.704215
0.759499,0.107001,0.70423
0.759499,0.107011,0.704301
0.759499,0.107016,0.704342
0.759499,0.107022,0.704365
0.759627,0.107023,0.704413
0.759627,0.107029,0.704518
0.759627,0.107029,0.704522
0.759685,0.107032,0.704543
0.759685,0.107038,0.704565
0.759685,0.107048,0.704613
0.759685,0.107055,0.704657
0.759685,0.107058,0.704685
0.759685,0.107062,0.704738
0.759685,0.107074,0.70475
0.759685,0.107079,0.704757
0.759685,0.10708,0.704895
0.759685,0.107085,0.704948
0.759685,0.107086,0.704953
0.759685,0.107104,0.704955
0.759685,0.107108,0.705041
0.759685,0.107108,0.705076
0.759685,0.107114,0.705091
0.759685,0.107115,0.705127
0.759685,0.107119,0.705129
0.759685,0.107124,0.705153
0.759685,0.107125,0.705234
0.759685,0.107129,0.705246
0.759685,0.10713,0.705267
0.759685,0.10713,0.705347
0.759685,0.107131,0.70538
0.759685,0.107134,0.705385
0.759685,0.107135,0.705416
0.759685,0.107144,0.705436
0.759685,0.107147,0.705454
0.759685,0.107162,0.705541
0.759685,0.107172,0.705667
0.759685,0.107179,0.705685
0.759685,0.107181,0.705726
0.759742,0.107182,0.705764
0.759742,0.107188,0.705778
0.759742,0.107189,0.705858
0.759742,0.107191,0.705878
0.759742,0.107198,0.705945
0.759742,0.107204,0.705979
0.759742,0.107218,0.705983
0.759742,0.107227,0.706014
0.759742,0.107232,0.706018
0.759742,0.107243,0.70603
0.759742,0.107251,0.706032
0.759742,0.107256,0.706037
0.759879,0.10726,0.706098
0.759879,0.107264,0.7061
0.759879,0.107268,0.70611
0.759879,0.10728,0.706112
0.7607,0.107285,0.706121
0.7607,0.10729,0.706143
0.7607,0.107291,0.70618
0.7607,0.1073,0.706188
0.7607,0.107302,0.706248
0.7607,0.107302,0.70626
0.7607,0.10733,0.706299
0.7607,0.107333,0.706308
0.7607,0.107347,0.706344
0.7607,0.107347,0.706367
0.7607,0.107353,0.706428
0.7607,0.107355,0.706428
0.760719,0.10737,0.706434
0.760719,0.107388,0.706439
0.760719,0.10739,0.706456
0.760719,0.107398,0.706459
0.760719,0.107399,0.706505
0.760719,0.107407,0.706514
0.760719,0.107417,0.706575
0.760719,0.107431,0.70662
0.760719,0.107435,0.706634
0.760719,0.107441,0.706678
0.760849,0.107442,0.706729
0.760849,0.107443,0.706749
0.760849,0.107444,0.70675
0.760849,0.107449,0.706763
0.760849,0.107453,0.706842
0.760929,0.107455,0.706843
0.760929,0.107459,0.706848
0.760929,0.107464,0.706893
0.760929,0.107477,0.70694
0.760929,0.107478,0.706949
0.760929,0.107494,0.706957
0.760929,0.107499,0.706974
0.760929,0.107501,0.707015
0.760929,0.107503,0.707029
0.760929,0.107506,0.707056
0.760929,0.107519,0.707094
0.760929,0.10752,0.70716
0.760929,0.107521,0.707179
0.760929,0.107554,0.707187
0.760929,0.107554,0.707231
0.760929,0.107563,0.707312
0.760929,0.107577,0.707354
0.760929,0.10758,0.707355
0.760929,0.107582,0.707362
0.760929,0.107584,0.707393
0.760929,0.107585,0.707422
0.760929,0.107585,0.707478
0.760929,0.107586,0.707635
0.76108,0.107587,0.707662
0.76108,0.107598,0.707683
0.76108,0.107601,0.707685
0.76108,0.107604,0.707688
0.76108,0.107612,0.707703
0.76108,0.107616,0.70772
0.76108,0.107618,0.707778
0.76108,0.107621,0.707781
0.76108,0.107625,0.707812
0.76108,0.10766,0.707955
0.76108,0.107661,0.708012
0.76108,0.107663,0.708024
0.76108,0.107665,0.708025
0.76108,0.10767,0.708029
0.76108,0.107673,0.708048
0.76108,0.107674,0.708123
0.76108,0.107694,0.708193
0.761212,0.107695,0.708209
0.761212,0.107695,0.708226
0.761212,0.107695,0.708291
0.761212,0.107698,0.708318
0.761241,0.107701,0.708333
0.761272,0.107718,0.708342
0.761272,0.107723,0.708353
0.761272,0.107727,0.708363
0.761272,0.107731,0.708379
0.761272,0.107743,0.708494
0.761272,0.107745,0.708556
0.761272,0.107746,0.708577
0.761272,0.107758,0.708602
0.761272,0.107775,0.708606
0.761272,0.107779,0.708822
0.761272,0.107785,0.708856
0.761272,0.107787,0.708887
0.761272,0.107793,0.708901
0.761272,0.107794,0.708903
0.761272,0.107806,0.708913
0.761272,0.107817,0.708939
0.761272,0.107818,0.70896
0.761272,0.107822,0.709034
0.761272,0.107825,0.709129
0.761305,0.107825,0.709272
0.761305,0.107831,0.709336
0.761305,0.107833,0.709347
0.761305,0.107834,0.709359
0.761305,0.107835,0.709441
0.761305,0.107835,0.709483
0.761305,0.107838,0.70955
0.761305,0.107839,0.709558
0.761305,0.107851,0.709581
0.761305,0.107854,0.709589
0.761305,0.107855,0.709601
0.761305,0.107859,0.709604
0.761305,0.107861,0.709634
0.761886,0.107862,0.709739
0.761886,0.107866,0.709744
0.761886,0.10787,0.709799
0.761886,0.107873,0.709826
0.761886,0.107888,0.709832
0.761886,0.107888,0.709834
0.761886,0.107898,0.709883
0.762023,0.1079,0.709888
0.762023,0.107902,0.709906
0.762023,0.107903,0.709918
0.762023,0.107906,0.709928
0.762023,0.107907,0.709937
0.762023,0.107928,0.709939
0.762023,0.107936,0.709993
0.762023,0.107946,0.710011
0.762023,0.107946,0.710016
0.762023,0.107947,0.710043
0.762023,0.107948,0.710079
0.762023,0.10795,0.710169
0.762023,0.107952,0.71019
0.762416,0.107952,0.710205
0.762416,0.107955,0.710219
0.762516,0.107958,0.710264
0.762516,0.107958,0.710337
0.762516,0.107965,0.710426
0.762516,0.107966,0.710505
0.762516,0.107969,0.710516
0.762516,0.107975,0.71052
0.762516,0.107977,0.710557
0.762553,0.107982,0.710561
0.762635,0.107992,0.710577
0.762635,0.107993,0.710611
0.762635,0.107996,0.710654
0.762635,0.107999,0.710668
0.762635,0.108013,0.710674
0.762635,0.108015,0.71068
0.762635,0.10804,0.710695
0.762635,0.108046,0.710712
0.762635,0.108051,0.710731
0.762635,0.108059,0.710778
0.762635,0.108067,0.710821
0.762635,0.108073,0.710832
0.762635,0.108074,0.710833
0.762689,0.108074,0.71085
0.762689,0.108075,0.710858
0.762933,0.108077,0.710903
0.762933,0.108083,0.710931
0.762933,0.108085,0.710961
0.762933,0.108092,0.710997
0.762933,0.108094,0.711115
0.762933,0.108095,0.711135
0.762933,0.108098,0.711138
0.762933,0.108114,0.711151
0.762933,0.108119,0.711156
0.762933,0.108124,0.711165
0.762933,0.108124,0.711176
0.762933,0.108125,0.711233
0.762933,0.108126,0.711258
0.762933,0.108132,0.711297
0.762933,0.108133,0.711303
0.762933,0.108133,0.711337
0.762933,0.108133,0.711338
0.762933,0.10814,0.711347
0.762933,0.108149,0.711352
0.762951,0.108157,0.711394
0.762951,0.108167,0.711455
0.762951,0.108169,0.711464
0.762951,0.108169,0.711545
0.762951,0.108173,0.711551
0.762951,0.108174,0.711559
0.762951,0.108175,0.711601
0.762951,0.108177,0.711606
0.762951,0.108183,0.711634
0.762951,0.108191,0.711641
0.762951,0.108197,0.711649
0.762951,0.108201,0.711652
0.762951,0.108208,0.711681
0.762951,0.10821,0.711721
0.762951,0.108215,0.711754
0.762951,0.108217,0.71181
0.762951,0.108217,0.711837
0.762951,0.108221,0.711842
0.763477,0.108223,0.711884
0.763477,0.108223,0.711981
0.763477,0.108238,0.712022
0.763477,0.10824,0.712022
0.763477,0.108252,0.712048
0.763598,0.108261,0.712156
0.763598,0.108263,0.712192
0.763598,0.108272,0.712255
0.763598,0.10828,0.712259
0.763598,0.108288,0.71226
0.763598,0.108289,0.712277
0.763598,0.108294,0.712283
0.763598,0.108298,0.712296
0.763598,0.108302,0.712303
0.763598,0.108302,0.712321
0.763598,0.108302,0.712329
0.763598,0.108307,0.712336
0.763598,0.108317,0.712358
0.763598,0.108318,0.712397
0.763598,0.10833,0.712424
0.763598,0.108332,0.71244
0.763598,0.108334,0.712445
0.763714,0.108353,0.712456
0.763714,0.108354,0.71251
0.763714,0.108363,0.712517
0.763714,0.108369,0.712533
0.76372,0.108375,0.712535
0.76372,0.108382,0.712564
0.76372,0.108386,0.712705
0.76372,0.108393,0.712742
0.76372,0.108398,0.712761
0.76372,0.108402,0.712763
0.76372,0.108406,0.712768
0.76372,0.108413,0.712792
0.76372,0.108422,0.712831
0.76372,0.108425,0.712845
0.76372,0.108431,0.712919
0.76372,0.10845,0.712929
0.76372,0.108464,0.71294
0.76372,0.108467,0.712943
0.76372,0.108477,0.712957
0.76372,0.108486,0.712959
0.76372,0.108489,0.712981
0.764052,0.108499,0.712983
0.76417,0.1085,0.713052
0.76417,0.1085,0.713081
0.76417,0.108503,0.713098
0.764867,0.108513,0.713102
0.764867,0.108517,0.713147
0.764867,0.108527,0.713165
0.764867,0.108527,0.713185
0.764867,0.108528,0.713261
0.764867,0.108533,0.713278
0.764867,0.108542,0.713284
0.764867,0.108543,0.713304
0.764867,0.108544,0.713336
0.764867,0.108549,0.713352
0.764867,0.108558,0.713371
0.764867,0.108559,0.713388
0.764867,0.108561,0.713423
0.764867,0.108569,0.713428
0.764867,0.10857,0.713469
0.764867,0.108571,0.713485
0.764867,0.108572,0.713514
0.764867,0.108574,0.713531
0.764979,0.108576,0.713548
0.764979,0.108588,0.713582
0.764979,0.108607,0.713643
0.764979,0.108613,0.713689
0.764979,0.108618,0.713735
0.764979,0.108621,0.71375
0.764979,0.108623,0.713795
0.764979,0.108625,0.713802
0.764979,0.108636,0.713852
0.764979,0.108637,0.713878
0.764979,0.108642,0.713894
0.764979,0.108645,0.713899
0.764979,0.10865,0.713935
0.764979,0.108655,0.713951
0.764979,0.108655,0.71399
0.764979,0.108656,0.714001
0.764979,0.108659,0.714035
0.765201,0.108665,0.714038
0.765201,0.108667,0.714111
0.765201,0.108668,0.714117
0.765201,0.108679,0.714127
0.765201,0.108684,0.714172
0.765201,0.108693,0.714204
0.765201,0.108694,0.714207
0.765201,0.108699,0.714245
0.765201,0.10871,0.714309
0.765201,0.108725,0.714357
0.765201,0.108726,0.714368
0.765201,0.108729,0.714372
0.765201,0.108743,0.714373
0.765201,0.108744,0.714379
0.765201,0.108748,0.714417
0.765201,0.108749,0.714491
0.765201,0.10875,0.714534
0.765201,0.108753,0.714538
0.765201,0.108767,0.714552
0.765201,0.108769,0.714581
0.765481,0.108775,0.714623
0.765481,0.108784,0.714642
0.765481,0.108789,0.714697
0.765758,0.108803,0.714699
0.765758,0.108807,0.714717
0.765758,0.108815,0.714755
0.765758,0.108823,0.714784
0.765758,0.108826,0.714816
0.765758,0.108831,0.714822
0.765758,0.10884,0.714844
0.765758,0.108858,0.714882
0.766214,0.10886,0.71489
0.766214,0.108866,0.714909
0.766214,0.10887,0.714972
0.766293,0.108876,0.715027
0.766293,0.108885,0.715057
0.766293,0.108889,0.715058
0.766293,0.10889,0.715064
0.766293,0.108895,0.715065
0.766293,0.108896,0.715074
0.766293,0.108901,0.715099
0.766293,0.108902,0.715195
0.766293,0.108902,0.715246
0.766293,0.108903,0.715249
0.766293,0.108911,0.715318
0.766293,0.108916,0.715337
0.766293,0.108925,0.71536
0.766293,0.108931,0.71541
0.766293,0.108947,0.715411
0.766515,0.108955,0.715434
0.766515,0.108961,0.715497
0.766515,0.108967,0.715522
0.766515,0.108967,0.715532
0.766515,0.108977,0.715559
0.766515,0.108979,0.715618
0.766515,0.10898,0.715693
0.766515,0.108982,0.715752
0.766515,0.108986,0.715781
0.766515,0.108989,0.715785
0.766515,0.108991,0.715811
0.766515,0.108999,0.71585
0.766515,0.109004,0.715858
0.766515,0.109004,0.715882
0.766515,0.109011,0.715883
0.766515,0.109037,0.715932
0.766515,0.109042,0.715933
0.766515,0.109043,0.71608
0.766515,0.109053,0.716119
0.766515,0.109055,0.716127
0.766561,0.109057,0.716136
0.766561,0.109073,0.716153
0.766561,0.109077,0.716168
0.766561,0.109078,0.716183
0.766561,0.109082,0.716224
0.766561,0.109083,0.716225
0.766561,0.109085,0.716253
0.766561,0.109086,0.716254
0.766561,0.109092,0.716255
0.766561,0.109096,0.71627
0.766561,0.109099,0.716295
0.766561,0.109101,0.716333
0.766561,0.109102,0.716362
0.766561,0.109105,0.716377
0.766561,0.109105,0.716406
0.766561,0.109109,0.716432
0.766561,0.109143,0.716436
0.766561,0.109146,0.716442
0.766561,0.109147,0.716447
0.766561,0.109167,0.716455
0.766673,0.109174,0.716477
0.766673,0.109178,0.716485
0.766673,0.10919,0.716486
0.766673,0.109194,0.716501
0.766673,0.109202,0.716535
0.766673,0.109208,0.716574
0.766673,0.109211,0.716583
0.766673,0.109217,0.716603
0.766673,0.109221,0.716628
0.766673,0.109223,0.716679
0.766706,0.109234,0.716686
0.766706,0.10926,0.716713
0.766706,0.109262,0.716717
0.766706,0.109267,0.716747
0.766706,0.109271,0.716747
0.766706,0.109277,0.716829
0.766706,0.109281,0.716829
0.766706,0.109282,0.716903
0.766959,0.109287,0.717009
0.766959,0.109296,0.717038
0.766959,0.10931,0.71714
0.766959,0.109314,0.717151
0.766959,0.109316,0.717153
0.766959,0.109327,0.717181
0.766959,0.109328,0.717188
0.766959,0.109334,0.717223
0.766959,0.109343,0.717238
0.766959,0.109344,0.717263
0.766959,0.109349,0.717265
0.766959,0.109352,0.71729
0.766959,0.109358,0.71729
0.766959,0.109359,0.717407
0.7673,0.109375,0.717466
0.7673,0.109382,0.717507
0.7673,0.109386,0.717523
0.7673,0.109387,0.717543
0.7673,0.109397,0.717564
0.7673,0.1094,0.717574
0.7673,0.109401,0.717586
0.7673,0.109405,0.717591
0.7673,0.109406,0.717651
0.767598,0.109407,0.717674
0.767598,0.109415,0.71775
0.767598,0.109417,0.717756
0.767795,0.109429,0.717757
0.767795,0.109432,0.717784
0.767795,0.10944,0.717798
0.767795,0.109443,0.717816
0.767795,0.109448,0.717826
0.767795,0.109457,0.717857
0.767795,0.109471,0.717914
0.767795,0.109493,0.717924
0.767795,0.109494,0.717925
0.767795,0.109501,0.717992
0.767795,0.109506,0.71801
0.767795,0.109507,0.718034
0.767795,0.10951,0.718124
0.767795,0.109511,0.718178
0.767795,0.109515,0.718222
0.767795,0.109519,0.71827
0.767795,0.109523,0.718313
0.767795,0.109531,0.718326
0.767795,0.109536,0.718334
0.767795,0.109548,0.71836
0.767795,0.109562,0.718437
0.767795,0.109564,0.718466
0.767795,0.109567,0.718513
0.767795,0.109568,0.718515
0.767795,0.10957,0.71854
0.767795,0.109575,0.718578
0.767795,0.109577,0.718582
0.767795,0.10958,0.718588
0.767795,0.109582,0.71867
0.767798,0.109583,0.718676
0.767798,0.109586,0.718691
0.767798,0.109591,0.718719
0.767956,0.109592,0.71877
0.767956,0.109597,0.718818
0.767956,0.1096,0.718821
0.767956,0.109602,0.718878
0.767956,0.109602,0.718879
0.767956,0.109613,0.718888
0.767956,0.109632,0.718921
0.767956,0.109634,0.71893
0.768349,0.109641,0.718937
0.768349,0.109646,0.718945
0.768349,0.109647,0.718979
0.768349,0.109651,0.719006
0.768349,0.109654,0.719029
0.768349,0.109656,0.719033
0.768349,0.109672,0.719042
0.768349,0.109674,0.719094
0.768349,0.109685,0.719103
0.768349,0.10969,0.719133
0.768349,0.109694,0.719217
0.768349,0.109704,0.719221
0.768349,0.109712,0.719264
0.768349,0.109756,0.719348
0.768349,0.109762,0.719365
