D,W,A
0.641409,0.069069,0.486331
0.641409,0.0690731,0.486349
0.641421,0.069075,0.486353
0.641421,0.0690769,0.486353
0.641421,0.06908,0.486356
0.641421,0.0690805,0.486374
0.641421,0.0690831,0.486431
0.641421,0.0690896,0.486442
0.641421,0.0690903,0.486455
0.641421,0.0690941,0.486497
0.641421,0.0690964,0.486535
0.641421,0.0691001,0.48655
0.641421,0.0691091,0.486561
0.641421,0.0691131,0.486578
0.641421,0.0691154,0.486584
0.641421,0.0691157,0.486593
0.641421,0.0691244,0.486632
0.641421,0.0691253,0.486689
0.641434,0.0691266,0.486758
0.641434,0.0691297,0.486764
0.641434,0.0691298,0.486773
0.641434,0.0691331,0.486804
0.641434,0.0691335,0.486881
0.641434,0.0691337,0.486885
0.641434,0.0691369,0.486896
0.641434,0.0691384,0.48692
0.641434,0.0691468,0.486944
0.641434,0.0691544,0.486949
0.641434,0.0691547,0.486949
0.641434,0.0691563,0.487075
0.641434,0.0691679,0.487096
0.641434,0.069178,0.487122
0.641434,0.0691832,0.487123
0.641434,0.0691842,0.487178
0.641469,0.0691882,0.487198
0.641469,0.0691891,0.487211
0.641469,0.0691932,0.487229
0.641469,0.0691933,0.487242
0.641469,0.0691949,0.487321
0.641469,0.0691993,0.48737
0.641469,0.0692009,0.487391
0.641469,0.0692024,0.487396
0.641469,0.069208,0.487424
0.641469,0.0692099,0.487439
0.641469,0.069211,0.487451
0.641472,0.069217,0.487456
0.641472,0.069218,0.487493
0.641472,0.0692199,0.487525
0.64157,0.0692237,0.487542
0.64157,0.0692239,0.487542
0.64157,0.0692245,0.487567
0.64157,0.0692293,0.487589
0.64157,0.0692308,0.48762
0.64157,0.069232,0.487646
0.64157,0.0692378,0.487683
0.64157,0.0692394,0.4877
0.64157,0.0692484,0.487723
0.64157,0.0692545,0.487779
0.64157,0.0692724,0.487796
0.64157,0.0692727,0.487807
0.641641,0.0692748,0.487829
0.641907,0.0692799,0.487888
0.641907,0.0692799,0.487912
0.641907,0.0692827,0.487932
0.641907,0.0692837,0.487937
0.641907,0.0692876,0.488028
0.641907,0.0692886,0.488032
0.641907,0.0692928,0.488049
0.641992,0.0692964,0.48812
0.641992,0.0693079,0.488163
0.641992,0.0693105,0.488184
0.641992,0.0693124,0.488211
0.641992,0.0693157,0.488228
0.641992,0.0693182,0.488285
0.641992,0.0693242,0.488306
0.641992,0.0693342,0.488309
0.641992,0.0693402,0.488329
0.642244,0.0693478,0.488336
0.642244,0.0693537,0.488345
0.642244,0.0693555,0.488382
0.642244,0.0693574,0.4884
0.642244,0.0693608,0.488452
0.642244,0.0693626,0.488465
0.642244,0.0693665,0.488473
0.642244,0.0693684,0.488494
0.642244,0.069374,0.488534
0.642244,0.069387,0.488538
0.642244,0.069389,0.488561
0.642244,0.0693899,0.488567
0.642244,0.069394,0.48859
0.642244,0.0693956,0.488595
0.642244,0.069404,0.488614
0.642244,0.0694109,0.488626
0.642244,0.0694112,0.488635
0.642248,0.0694294,0.488638
0.642248,0.0694334,0.488651
0.642572,0.0694355,0.488664
0.642572,0.0694428,0.488664
0.642572,0.0694433,0.488664
0.642572,0.0694445,0.488694
0.642572,0.0694457,0.488707
0.642572,0.0694457,0.488793
0.642572,0.0694494,0.488826
0.642572,0.0694495,0.488871
0.642572,0.0694502,0.488903
0.642572,0.0694554,0.488919
0.642572,0.0694587,0.488962
0.642572,0.0694654,0.488975
0.642572,0.0694666,0.488999
0.642572,0.0694694,0.489006
0.642797,0.0694715,0.489024
0.642797,0.069473,0.489027
0.642797,0.0694791,0.489032
0.642797,0.0694794,0.48906
0.642797,0.0694806,0.489121
0.642797,0.0694862,0.489131
0.642797,0.0694902,0.489146
0.642797,0.0694951,0.489201
0.642797,0.0695012,0.489221
0.642797,0.0695024,0.489222
0.642797,0.0695088,0.489278
0.642797,0.0695127,0.489279
0.642797,0.0695128,0.489294
0.642797,0.0695182,0.489329
0.643243,0.0695185,0.489406
0.643243,0.0695192,0.489411
0.643243,0.0695215,0.489455
0.643243,0.0695284,0.489456
0.643243,0.0695288,0.489489
0.643243,0.0695356,0.489513
0.643243,0.0695382,0.489528
0.643243,0.069542,0.489536
0.643243,0.0695525,0.489538
0.643243,0.0695536,0.489569
0.643243,0.0695537,0.489587
0.643279,0.069554,0.489645
0.643279,0.0695556,0.489649
0.643279,0.0695604,0.489652
0.643279,0.0695636,0.489684
0.643279,0.0695661,0.48969
0.643279,0.0695709,0.48976
0.643279,0.0695743,0.489765
0.643279,0.0695744,0.489766
0.643279,0.0695768,0.48977
0.643279,0.0695769,0.489775
0.643402,0.0695802,0.4898
0.643402,0.069581,0.4898
0.643402,0.0695831,0.489803
0.643431,0.0695849,0.489813
0.643507,0.0695917,0.489855
0.643507,0.0695924,0.489862
0.643507,0.0696001,0.489867
0.643507,0.0696018,0.489869
0.643507,0.0696048,0.489897
0.643507,0.0696096,0.489925
0.643507,0.0696132,0.489946
0.643507,0.0696141,0.48996
0.643507,0.0696144,0.489988
0.643507,0.0696182,0.490033
0.643507,0.0696201,0.490056
0.643507,0.0696235,0.490063
0.643507,0.0696274,0.490064
0.643507,0.0696296,0.490092
0.643507,0.0696301,0.490093
0.643507,0.0696314,0.490182
0.643628,0.0696329,0.490184
0.643628,0.0696407,0.490193
0.643628,0.0696429,0.490211
0.643628,0.0696434,0.490217
0.643737,0.0696492,0.490233
0.643737,0.0696618,0.490245
0.643737,0.0696663,0.490252
0.643808,0.0696687,0.490274
0.643808,0.0696688,0.490336
0.643808,0.0696704,0.490342
0.643808,0.0696751,0.490386
0.643808,0.0696759,0.490391
0.643808,0.069677,0.490428
0.643808,0.0696816,0.490428
0.643962,0.0696916,0.49047
0.64404,0.069692,0.490486
0.64404,0.0696946,0.490487
0.64404,0.0697,0.490502
0.64404,0.0697157,0.49051
0.64404,0.0697217,0.490556
0.64404,0.0697273,0.490564
0.64404,0.0697278,0.490571
0.64404,0.069728,0.490607
0.64404,0.069731,0.490608
0.64404,0.0697319,0.490629
0.644065,0.0697332,0.49065
0.644252,0.0697338,0.490687
0.644252,0.0697378,0.490726
0.644252,0.069748,0.490742
0.644252,0.06975,0.490782
0.644252,0.0697518,0.490786
0.644252,0.0697578,0.490812
0.644252,0.06977,0.490818
0.644252,0.069772,0.490823
0.644252,0.0697724,0.490845
0.644395,0.0697742,0.490864
0.644395,0.069779,0.490892
0.644395,0.0697917,0.490928
0.644395,0.0697949,0.490936
0.644395,0.0697982,0.490983
0.644395,0.0698017,0.490997
0.644395,0.0698078,0.491024
0.644395,0.0698091,0.491029
0.644395,0.0698101,0.49105
0.644395,0.0698137,0.491149
0.644395,0.0698189,0.49117
0.644395,0.0698193,0.491202
0.644493,0.0698238,0.491209
0.644493,0.0698265,0.491326
0.644493,0.0698291,0.491357
0.644493,0.0698309,0.491417
0.644493,0.0698312,0.491439
0.644493,0.0698354,0.491455
0.644493,0.0698478,0.491455
0.644493,0.0698488,0.491461
0.644493,0.0698497,0.491479
0.644493,0.069851,0.491479
0.644493,0.0698522,0.491574
0.644493,0.0698594,0.491622
0.644598,0.0698643,0.491635
0.644598,0.0698747,0.491635
0.644942,0.0698867,0.491651
0.644942,0.0698892,0.491654
0.644942,0.069891,0.491661
0.644942,0.069892,0.491702
0.644942,0.0698954,0.49172
0.644942,0.0698966,0.491757
0.644942,0.0698971,0.491769
0.644942,0.0698983,0.491777
0.644942,0.0699115,0.491823
0.644942,0.0699163,0.491832
0.644957,0.0699176,0.491862
0.644957,0.0699208,0.491874
0.644957,0.0699224,0.491896
0.644957,0.0699263,0.491957
0.644957,0.0699265,0.491974
0.644957,0.0699303,0.491981
0.644957,0.0699325,0.491981
0.644957,0.0699349,0.491988
0.645169,0.0699351,0.492003
0.645169,0.0699454,0.492102
0.645169,0.0699512,0.492112
0.645169,0.0699536,0.49213
0.645169,0.0699537,0.492133
0.645169,0.0699543,0.492136
0.645169,0.0699577,0.492157
0.645169,0.0699582,0.492157
0.645169,0.0699611,0.492174
0.645169,0.0699653,0.492174
0.645261,0.069967,0.492183
0.645261,0.0699704,0.492217
0.645261,0.0699707,0.492223
0.645261,0.0699731,0.492244
0.645261,0.0699763,0.492266
0.645261,0.0699794,0.49231
0.645261,0.0699798,0.492333
0.645513,0.0699884,0.492336
0.645513,0.0699921,0.492355
0.645573,0.0700082,0.492386
0.645616,0.0700177,0.492403
0.645616,0.0700185,0.492479
0.645616,0.070021,0.492486
0.645616,0.0700348,0.492488
0.645924,0.0700453,0.492521
0.645924,0.0700483,0.492522
0.645924,0.0700493,0.492537
0.645924,0.0700556,0.492558
0.645924,0.0700583,0.492558
0.645924,0.0700658,0.492596
0.645924,0.0700725,0.49267
0.645924,0.0700797,0.49267
0.645924,0.0700844,0.492678
0.645924,0.0700846,0.492701
0.645988,0.0700866,0.492708
0.64604,0.0700963,0.492759
0.64604,0.0700974,0.492799
0.64604,0.070101,0.492815
0.64604,0.0701037,0.492826
0.64604,0.0701045,0.492869
0.64604,0.07011,0.492912
0.64604,0.0701104,0.492912
0.64604,0.0701124,0.492924
0.64604,0.0701215,0.492926
0.64604,0.0701329,0.492962
0.64604,0.0701397,0.492965
0.64604,0.0701405,0.493079
0.64604,0.0701444,0.493084
0.64604,0.0701461,0.493089
0.64604,0.0701472,0.49309
0.64604,0.0701485,0.493096
0.64604,0.0701539,0.493103
0.64604,0.0701599,0.493124
0.64604,0.0701605,0.493129
0.64604,0.0701633,0.493152
0.64604,0.0701659,0.49316
0.64604,0.0701662,0.49319
0.64604,0.0701764,0.493268
0.64604,0.0701764,0.493299
0.64604,0.0701783,0.493304
0.64604,0.0701824,0.493306
0.64604,0.0701829,0.493319
0.646138,0.0701887,0.493416
0.646138,0.0701906,0.493459
0.646138,0.0701949,0.493487
0.646138,0.0701974,0.493507
0.646138,0.0702009,0.493508
0.646138,0.0702013,0.493516
0.646138,0.0702023,0.49352
0.646138,0.0702064,0.493549
0.646138,0.0702143,0.493561
0.646138,0.0702143,0.49363
0.646138,0.070225,0.493632
0.646138,0.0702262,0.493638
0.646138,0.0702289,0.4937
0.646138,0.0702289,0.493741
0.646138,0.0702339,0.49375
0.646225,0.0702341,0.493829
0.646225,0.0702345,0.493858
0.646225,0.070243,0.49387
0.646225,0.0702445,0.493883
0.646225,0.0702461,0.493938
0.646225,0.0702581,0.493954
0.646225,0.0702604,0.493957
0.646225,0.0702661,0.493967
0.646225,0.0702684,0.49397
0.646225,0.070271,0.493987
0.646225,0.0702717,0.493989
0.646225,0.0702729,0.494
0.646392,0.0702797,0.494022
0.646392,0.0702828,0.494027
0.646392,0.0702876,0.494028
0.646392,0.0702903,0.494066
0.646408,0.0702968,0.494072
0.646408,0.0703061,0.494075
0.646408,0.0703073,0.49408
0.646408,0.0703199,0.494108
0.646408,0.0703259,0.494114
0.646555,0.0703314,0.494116
0.646555,0.0703327,0.494133
0.646555,0.0703406,0.494179
0.646555,0.0703418,0.494213
0.646555,0.0703457,0.494213
0.646555,0.0703507,0.494223
0.646555,0.0703527,0.494232
0.646669,0.0703553,0.494261
0.646669,0.0703578,0.494285
0.646669,0.0703638,0.494392
0.646669,0.070364,0.494402
0.646669,0.0703667,0.494416
0.646669,0.0703676,0.494437
0.646669,0.0703703,0.494459
0.646669,0.0703707,0.49447
0.646669,0.0703744,0.494472
0.646669,0.0703852,0.494476
0.646669,0.0703856,0.494484
0.646669,0.0703885,0.494485
0.646669,0.0703939,0.494515
0.646669,0.070397,0.494521
0.646669,0.0704036,0.494529
0.646669,0.0704058,0.494593
0.646669,0.0704179,0.494593
0.646669,0.0704275,0.494604
0.646669,0.0704394,0.494629
0.646669,0.0704422,0.494652
0.646673,0.0704458,0.494659
0.646673,0.0704466,0.494745
0.646673,0.0704517,0.494763
0.646673,0.0704546,0.49483
0.646673,0.070472,0.49487
0.646673,0.0704759,0.494871
0.646673,0.0704771,0.494903
0.646673,0.0704822,0.494917
0.646673,0.0704985,0.49495
0.646673,0.0705008,0.494957
0.647082,0.0705018,0.494957
0.647252,0.0705023,0.494957
0.647252,0.070507,0.494969
0.647252,0.0705121,0.494989
0.647252,0.0705127,0.495024
0.647252,0.0705159,0.495048
0.647252,0.0705189,0.495068
0.647252,0.0705199,0.495071
0.647252,0.0705204,0.495071
0.647252,0.0705221,0.495075
0.647252,0.0705283,0.495115
0.647479,0.0705317,0.495122
0.647479,0.0705317,0.495179
0.647479,0.0705332,0.495206
0.647506,0.0705402,0.495216
0.647689,0.0705429,0.495232
0.647689,0.0705438,0.495256
0.648276,0.0705438,0.495311
0.648276,0.0705521,0.49536
0.648276,0.0705616,0.495369
0.648316,0.0705619,0.495375
0.648316,0.0705688,0.495379
0.648316,0.0705696,0.495452
0.648316,0.0705735,0.495453
0.648316,0.0705742,0.495453
0.648316,0.070576,0.495475
0.648316,0.0705896,0.495479
0.648316,0.0705923,0.495544
0.648316,0.0705964,0.495547
0.648316,0.0705999,0.495552
0.648369,0.070604,0.495656
0.648369,0.0706071,0.495683
0.648369,0.0706107,0.495717
0.648369,0.0706136,0.495726
0.648369,0.0706158,0.495754
0.648369,0.0706159,0.495758
0.648369,0.0706168,0.495768
0.648369,0.0706171,0.495782
0.648369,0.0706213,0.49579
0.648369,0.0706221,0.49581
0.648369,0.0706228,0.495818
0.648369,0.0706307,0.495833
0.648369,0.0706397,0.495839
0.648369,0.0706457,0.495841
0.648369,0.0706559,0.495891
0.648405,0.0706599,0.495913
0.648405,0.070661,0.495982
0.648405,0.0706616,0.496014
0.648405,0.0706679,0.496026
0.648405,0.0706902,0.49607
0.648405,0.0706912,0.496113
0.648452,0.0706922,0.496117
0.648452,0.0706946,0.496136
0.648452,0.0706949,0.496174
0.648452,0.0707038,0.496195
0.648452,0.0707051,0.496264
0.648452,0.0707085,0.496274
0.64863,0.0707129,0.496295
0.64863,0.0707167,0.496297
0.64863,0.0707176,0.496298
0.64863,0.0707254,0.496303
0.64863,0.0707255,0.496341
0.648736,0.0707267,0.49637
0.648736,0.0707302,0.496377
0.648736,0.0707449,0.496409
0.648736,0.0707457,0.496426
0.648736,0.0707493,0.496428
0.648736,0.0707528,0.496432
0.648959,0.0707537,0.496437
0.648959,0.0707561,0.496452
0.649127,0.0707576,0.496489
0.649249,0.0707611,0.49649
0.649249,0.0707626,0.496509
0.649249,0.0707657,0.496612
0.649249,0.0707676,0.496698
0.649249,0.0707796,0.496705
0.649249,0.070793,0.496709
0.649249,0.0707941,0.496741
0.649249,0.0707963,0.496747
0.649249,0.070798,0.49675
0.649249,0.0708115,0.496764
0.649249,0.0708152,0.496773
0.649349,0.0708166,0.496858
0.649349,0.070822,0.496872
0.649349,0.0708225,0.496875
0.649349,0.0708226,0.496881
0.649349,0.0708229,0.496892
0.649349,0.0708248,0.496917
0.649349,0.0708398,0.49692
0.649349,0.0708464,0.496926
0.649349,0.0708558,0.49694
0.649349,0.0708615,0.496952
0.649349,0.070867,0.496953
0.649349,0.0708683,0.496976
0.649349,0.0708714,0.496991
0.649349,0.0708724,0.497029
0.649349,0.0708756,0.497035
0.649472,0.0708758,0.497057
0.649472,0.0708851,0.497081
0.649488,0.0708871,0.497104
0.649488,0.0708928,0.497136
0.649488,0.0708933,0.497153
0.649488,0.0708956,0.497184
0.649488,0.0708986,0.497188
0.649488,0.0709002,0.497215
0.649488,0.0709101,0.497238
0.649488,0.0709121,0.497256
0.649488,0.0709122,0.497268
0.649488,0.0709143,0.497316
0.649488,0.0709176,0.497326
0.649488,0.0709184,0.497327
0.649488,0.0709201,0.497345
0.649488,0.0709231,0.497369
0.649488,0.0709244,0.497428
0.649488,0.0709271,0.497447
0.649488,0.0709278,0.497473
0.649488,0.0709292,0.497476
0.64957,0.0709316,0.4975
0.64957,0.0709336,0.497504
0.64957,0.0709374,0.497543
0.64957,0.0709391,0.497543
0.64957,0.07094,0.497564
0.64957,0.0709422,0.497639
0.64957,0.0709446,0.497649
0.64957,0.0709477,0.497698
0.64957,0.0709529,0.497718
0.64957,0.070953,0.497719
0.64957,0.0709571,0.497729
0.64957,0.070958,0.497763
0.64957,0.070958,0.497768
0.64957,0.0709602,0.49781
0.64957,0.070964,0.497837
0.64957,0.0709782,0.497856
0.64957,0.0709863,0.497875
0.64957,0.0709871,0.497877
0.64957,0.0709876,0.497897
0.64957,0.0709884,0.497904
0.64988,0.070996,0.497907
0.65005,0.0709999,0.497924
0.65005,0.0709999,0.497934
0.65005,0.0710008,0.497946
0.65005,0.0710027,0.497947
0.65005,0.0710029,0.497954
0.65005,0.071003,0.498054
0.65005,0.0710055,0.498116
0.65005,0.0710105,0.498118
0.65005,0.0710111,0.498148
0.65005,0.0710129,0.498157
0.65005,0.0710232,0.49819
0.65005,0.0710266,0.498205
0.65005,0.0710285,0.498257
0.65005,0.071031,0.498276
0.650211,0.0710315,0.498347
0.650211,0.071035,0.498384
0.650211,0.0710369,0.498448
0.650211,0.0710375,0.498492
0.650211,0.0710445,0.498579
0.650211,0.0710448,0.498597
0.650211,0.0710451,0.49866
0.650211,0.0710704,0.498676
0.650211,0.0710706,0.498732
0.650211,0.0710737,0.498754
0.650211,0.0710864,0.498779
0.650509,0.071094,0.498789
0.650509,0.0710943,0.498812
0.650509,0.0710947,0.498829
0.650509,0.0710991,0.499081
0.650509,0.0711019,0.49909
0.650595,0.0711073,0.499109
0.650595,0.0711181,0.499122
0.650595,0.0711201,0.499151
0.650595,0.0711218,0.499238
0.650595,0.071127,0.49928
0.650595,0.0711308,0.499313
0.650595,0.0711315,0.499331
0.650595,0.0711388,0.499372
0.650595,0.0711411,0.49938
0.650595,0.0711463,0.499393
0.650595,0.0711477,0.499394
0.650595,0.0711496,0.499398
0.650595,0.07115,0.499421
0.650595,0.0711519,0.499426
0.650595,0.0711614,0.499434
0.650595,0.0711624,0.499447
0.650595,0.0711632,0.499518
0.650595,0.0711653,0.499529
0.650639,0.0711708,0.499583
0.650784,0.0711718,0.499601
0.650784,0.0711777,0.499606
0.650784,0.071182,0.499645
0.650784,0.0711894,0.49965
0.650784,0.0711966,0.499704
0.650784,0.0712073,0.499773
0.650784,0.0712097,0.499873
0.650784,0.0712144,0.499897
0.650918,0.071221,0.499899
0.650918,0.0712286,0.499917
0.65096,0.07123,0.499985
0.65096,0.0712336,0.499999
0.65096,0.0712336,0.500079
0.65096,0.0712424,0.500081
0.65096,0.0712457,0.50011
0.65096,0.0712459,0.500111
0.65096,0.0712466,0.500114
0.65096,0.0712499,0.500119
0.65096,0.0712514,0.500122
0.65096,0.0712614,0.500182
0.65096,0.0712629,0.500239
0.65096,0.0712676,0.500261
0.65096,0.0712712,0.500359
0.65096,0.0712735,0.500364
0.65096,0.071274,0.50037
0.65096,0.0712806,0.500394
0.651054,0.0712852,0.500399
0.651054,0.0712879,0.500427
0.651054,0.0712918,0.500449
0.651054,0.0713053,0.500498
0.65123,0.0713078,0.500511
0.65123,0.0713108,0.500583
0.65123,0.0713193,0.500588
0.65123,0.0713195,0.500589
0.65123,0.0713217,0.500598
0.65123,0.0713281,0.5006
0.65123,0.0713516,0.500605
0.65123,0.071356,0.500606
0.65123,0.0713577,0.500621
0.65123,0.0713586,0.500626
0.65123,0.0713634,0.500633
0.65123,0.071367,0.500634
0.65123,0.0713674,0.500651
0.65123,0.0713675,0.500667
0.651257,0.0713677,0.500708
0.651257,0.0713709,0.500715
0.651257,0.0713751,0.50076
0.651257,0.0713885,0.500806
0.651257,0.0713899,0.500806
0.651257,0.0714007,0.500846
0.651257,0.0714014,0.500853
0.651257,0.0714072,0.500894
0.651257,0.0714112,0.500952
0.651257,0.0714148,0.500962
0.651263,0.0714195,0.500985
0.651263,0.0714212,0.500987
0.651263,0.0714228,0.501
0.651263,0.0714267,0.501057
0.651263,0.0714286,0.501092
0.651263,0.0714299,0.501099
0.651538,0.0714305,0.50111
0.651538,0.0714359,0.501144
0.651538,0.0714481,0.501154
0.651538,0.0714568,0.501176
0.651538,0.0714582,0.501185
0.651538,0.0714586,0.501188
0.651538,0.0714627,0.501197
0.651538,0.0714639,0.501203
0.651538,0.0714705,0.501207
0.651538,0.0714733,0.501257
0.651538,0.0714812,0.501262
0.651538,0.0715081,0.501299
0.651538,0.0715108,0.5013
0.651672,0.071511,0.501325
0.651672,0.0715118,0.501328
0.651672,0.0715159,0.501333
0.651672,0.0715305,0.501336
0.651672,0.0715334,0.501391
0.651672,0.0715391,0.501427
0.651672,0.0715432,0.501432
0.651672,0.0715496,0.501448
0.651672,0.0715744,0.501452
0.651672,0.0715757,0.501491
0.651672,0.0715789,0.501495
0.651672,0.0715806,0.50159
0.651739,0.0715902,0.501635
0.651739,0.0715914,0.501667
0.651739,0.0715927,0.501705
0.651739,0.0715994,0.50171
0.651739,0.0716167,0.501716
0.651739,0.0716281,0.501716
0.651739,0.0716289,0.501746
0.651739,0.07163,0.501765
0.651739,0.0716313,0.501773
0.651739,0.0716328,0.501799
0.651739,0.071635,0.501801
0.651739,0.0716356,0.501825
0.651739,0.071639,0.501841
0.651748,0.0716408,0.501849
0.651748,0.0716412,0.501883
0.651748,0.0716441,0.501885
0.651748,0.0716441,0.50189
0.651748,0.0716522,0.501893
0.651748,0.0716532,0.501906
0.651748,0.0716616,0.501952
0.651748,0.0716619,0.501978
0.651748,0.0716686,0.501978
0.651748,0.0716749,0.501999
0.651748,0.0716782,0.50202
0.651748,0.071691,0.502022
0.651748,0.0716976,0.502058
0.651748,0.0716992,0.502065
0.651748,0.0717013,0.502066
0.651837,0.0717034,0.502075
0.651837,0.0717042,0.502082
0.651837,0.071705,0.502103
0.651837,0.0717094,0.502169
0.651837,0.0717133,0.502229
0.651837,0.0717243,0.502229
0.651837,0.0717244,0.502237
0.651837,0.0717269,0.50225
0.651837,0.0717279,0.502314
0.651837,0.0717332,0.50233
0.651837,0.0717399,0.502334
0.651837,0.0717412,0.502374
0.651837,0.0717422,0.502376
0.651837,0.0717434,0.50243
0.651837,0.0717498,0.502443
0.651837,0.0717501,0.502482
0.651837,0.0717533,0.502486
0.651837,0.0717578,0.502502
0.651837,0.0717595,0.502518
0.651837,0.0717602,0.502564
0.651837,0.0717675,0.502589
0.651837,0.0717743,0.502594
0.651837,0.0717773,0.502612
0.651896,0.0717775,0.502685
0.651896,0.0717848,0.502705
0.651896,0.0717883,0.502732
0.651909,0.0717883,0.502764
0.651909,0.0717884,0.502775
0.651909,0.0717926,0.50282
0.651909,0.0718066,0.502842
0.651909,0.0718125,0.502851
0.651909,0.0718133,0.502893
0.651909,0.0718163,0.502919
0.651909,0.071817,0.502987
0.651909,0.0718212,0.502997
0.6521,0.0718242,0.503001
0.6521,0.07183,0.503005
0.6521,0.0718364,0.503042
0.6521,0.0718379,0.503065
0.6521,0.071839,0.503104
0.6521,0.0718416,0.503129
0.6521,0.0718463,0.503133
0.6521,0.0718517,0.503141
0.6521,0.0718607,0.503144
0.6521,0.0718665,0.503171
0.6521,0.0718666,0.503184
0.6521,0.0718763,0.503189
0.6521,0.0718771,0.50322
0.6521,0.0718801,0.503236
0.6521,0.0718818,0.503248
0.6521,0.0718858,0.503269
0.6521,0.0718877,0.503287
0.6521,0.0718934,0.503292
0.6521,0.0719,0.503359
0.6521,0.0719017,0.503427
0.652404,0.0719058,0.503448
0.652404,0.0719073,0.503457
0.652404,0.071918,0.503472
0.652404,0.0719201,0.503474
0.652404,0.0719252,0.503495
0.652404,0.0719255,0.503511
0.652404,0.0719344,0.50354
0.652404,0.0719352,0.503548
0.652404,0.0719405,0.503571
0.652549,0.0719417,0.503671
0.652549,0.0719435,0.503694
0.652692,0.0719441,0.503709
0.652692,0.0719447,0.503744
0.652692,0.0719463,0.503754
0.652692,0.07195,0.503777
0.652692,0.0719592,0.503862
0.652692,0.0719606,0.503987
0.652692,0.0719619,0.503993
0.652692,0.0719754,0.504011
0.652692,0.0719758,0.504016
0.652692,0.0719776,0.504028
0.652692,0.0719777,0.504075
0.652692,0.07198,0.504091
0.652779,0.0719828,0.504126
0.652779,0.0719922,0.504162
0.652779,0.0719978,0.504182
0.652779,0.0720238,0.504214
0.652779,0.0720306,0.504251
0.652779,0.0720311,0.504258
0.652779,0.0720355,0.504312
0.652779,0.0720406,0.504321
0.652779,0.0720472,0.504367
0.652779,0.0720475,0.504392
0.652779,0.0720523,0.504574
0.652779,0.0720609,0.504584
0.652779,0.0720637,0.504615
0.652779,0.0720669,0.504644
0.652779,0.0720671,0.504662
0.652801,0.0720702,0.504672
0.652801,0.0720706,0.504674
0.652801,0.0720728,0.504687
0.652801,0.0720741,0.504701
0.652801,0.0720745,0.50472
0.652801,0.0720761,0.504728
0.652801,0.0720761,0.504795
0.652801,0.0720782,0.504803
0.652801,0.0720796,0.504809
0.652875,0.0720865,0.504814
0.652875,0.0720986,0.504905
0.652875,0.0720986,0.504933
0.652875,0.0721033,0.504952
0.652875,0.0721054,0.504978
0.652875,0.072109,0.505037
0.652875,0.0721097,0.505044
0.652875,0.0721135,0.505055
0.652875,0.0721153,0.505063
0.652875,0.072123,0.50509
0.652875,0.0721275,0.5051
0.652875,0.0721371,0.505173
0.652875,0.0721434,0.505191
0.652875,0.0721475,0.505194
0.652875,0.0721581,0.505208
0.652893,0.0721586,0.505238
0.652893,0.072163,0.505254
0.652893,0.0721667,0.50529
0.652893,0.0721758,0.505306
0.652893,0.0721763,0.505347
0.652893,0.0721776,0.505353
0.652893,0.0721778,0.505359
0.652893,0.07218,0.505393
0.652893,0.0721809,0.505427
0.652893,0.0721815,0.505437
0.652893,0.0721844,0.505451
0.652893,0.0721883,0.505477
0.652893,0.0721912,0.505517
0.652893,0.072193,0.505521
0.652902,0.0721946,0.505535
0.652902,0.0721951,0.505542
0.652902,0.072199,0.505555
0.652902,0.0721997,0.505562
0.652902,0.0722031,0.505587
0.652902,0.0722056,0.50562
0.652902,0.0722061,0.505621
0.652902,0.0722067,0.505632
0.652902,0.0722095,0.505675
0.652902,0.072212,0.50568
0.652902,0.0722146,0.505704
0.65302,0.07223,0.505739
0.65302,0.072234,0.505761
0.653317,0.0722397,0.505772
0.653317,0.0722416,0.505777
0.653317,0.0722421,0.505813
0.653317,0.0722431,0.505909
0.653317,0.0722443,0.505935
0.653317,0.0722518,0.505936
0.653317,0.0722521,0.505937
0.653317,0.0722554,0.505948
0.653317,0.0722638,0.505948
0.653317,0.0722657,0.505992
0.653319,0.0722687,0.506021
0.653319,0.0722717,0.506035
0.653319,0.0722719,0.506114
0.653319,0.0722723,0.506135
0.653319,0.072273,0.50614
0.653319,0.0722773,0.506235
0.653319,0.0722906,0.506235
0.653319,0.0722907,0.506248
0.653319,0.0722932,0.506286
0.653319,0.0722991,0.506291
0.653319,0.0722999,0.506323
0.653424,0.0723022,0.506326
0.653424,0.0723072,0.506373
0.653446,0.0723082,0.506379
0.653446,0.0723121,0.50638
0.653446,0.0723138,0.506404
0.653446,0.0723177,0.506413
0.653446,0.072318,0.506414
0.653446,0.0723296,0.506426
0.653446,0.0723315,0.506432
0.653446,0.072332,0.506436
0.653446,0.0723338,0.506482
0.653446,0.0723417,0.506511
0.653446,0.0723466,0.506581
0.653446,0.0723578,0.506593
0.653446,0.0723614,0.5066
0.653446,0.0723693,0.506655
0.653446,0.0723739,0.506673
0.653446,0.0723795,0.506706
0.653446,0.0723798,0.506722
0.653507,0.0723835,0.50674
0.653507,0.0723958,0.506756
0.653507,0.0723974,0.506778
0.653533,0.0723991,0.506847
0.653614,0.0724027,0.506858
0.653614,0.072412,0.506861
0.653614,0.0724148,0.506874
0.653629,0.0724165,0.506887
0.653629,0.0724171,0.506891
0.653629,0.0724206,0.506901
0.653629,0.072421,0.506937
0.653629,0.0724299,0.506943
0.653629,0.0724322,0.506963
0.653629,0.0724328,0.506964
0.653629,0.0724401,0.50697
0.653647,0.0724414,0.506977
0.653647,0.0724483,0.50699
